Severity,County,State,count
4,Bedford,PA,74
4,Bedford,TN,4
4,Bedford,VA,10
4,Bedford County,VA,59
4,Belknap,NH,4
4,Bell,KY,3
4,Bell,TX,20
4,Belmont,OH,51
4,Ben Hill,GA,9
4,Benewah,ID,5
4,Bennington,VT,3
4,Bent,CO,9
4,Benton,AR,28
4,Benton,IA,13
4,Benton,MN,3
4,Benton,OR,65
4,Benton,TN,12
4,Benton,WA,4
4,Benzie,MI,26
4,Bergen,NJ,324
4,Berkeley,SC,22
4,Berkeley,WV,51
4,Berks,PA,282
4,Berkshire,MA,12
4,Bernalillo,NM,110
4,Berrien,GA,6
4,Berrien,MI,132
4,Bertie,NC,16
4,Bexar,TX,293
4,Bibb,AL,6
4,Bibb,GA,96
4,Bienville,LA,2
4,Big Horn,MT,4
4,Big Horn,WY,4
4,Bingham,ID,14
4,Black Hawk,IA,26
4,Bladen,NC,24
4,Blaine,ID,2
4,Blaine,NE,1
4,Blair,PA,47
4,Blanco,TX,5
4,Bland,VA,33
4,Bleckley,GA,13
4,Bledsoe,TN,11
4,Blount,AL,19
4,Blount,TN,9
4,Blue Earth,MN,4
4,Boise,ID,1
4,Bolivar,MS,2
4,Bond,IL,10
4,Bonner,ID,9
4,Bonneville,ID,16
4,Boone,AR,2
4,Boone,IA,5
4,Boone,IL,1
4,Boone,IN,156
4,Boone,KY,63
4,Boone,MO,16
4,Boone,WV,1
4,Bossier,LA,33
4,Botetourt,VA,104
4,Boulder,CO,105
4,Boundary,ID,6
4,Bourbon,KS,1
4,Bowie,TX,8
4,Box Elder,UT,22
4,Boyd,KY,1
4,Boyle,KY,2
4,Bradford,FL,7
4,Bradford,PA,20
4,Bradley,AR,9
4,Bradley,TN,29
4,Branch,MI,13
4,Brantley,GA,9
4,Braxton,WV,11
4,Brazoria,TX,149
4,Breathitt,KY,4
4,Bremer,IA,1
4,Brevard,FL,155
4,Bristol,MA,25
4,Bristol,VA,7
4,Bronx,NY,380
4,Brooke,WV,1
4,Brookings,SD,2
4,Brooks,GA,26
4,Broome,NY,64
4,Broomfield,CO,13
4,Broward,FL,1248
4,Brown,IN,7
4,Brown,KS,1
4,Brown,NE,1
4,Brown,OH,41
4,Brown,WI,58
4,Brunswick,NC,31
4,Brunswick,VA,43
4,Bryan,GA,34
4,Bryan,OK,6
4,Buchanan,IA,13
4,Buchanan,MO,11
4,Buchanan,VA,10
4,Buckingham,VA,27
4,Bucks,PA,246
4,Buena Vista,IA,8
4,Buffalo,NE,9
4,Buffalo,WI,6
4,Bullitt,KY,14
4,Bulloch,GA,33
4,Bullock,AL,4
4,Buncombe,NC,112
4,Bureau,IL,9
4,Burke,GA,19
4,Burke,NC,39
4,Burlington,NJ,318
4,Burnet,TX,4
4,Burnett,WI,8
4,Burt,NE,2
4,Butler,AL,15
4,Butler,IA,4
4,Butler,KS,4
4,Butler,KY,1
4,Butler,NE,3
4,Butler,OH,23
4,Butler,PA,59
4,Butte,CA,42
4,Butte,ID,2
4,Butte,SD,2
4,Butts,GA,116
4,Cabarrus,NC,84
4,Cabell,WV,43
4,Cache,UT,6
4,Caddo,LA,57
4,Caddo,OK,10
4,Calaveras,CA,15
4,Calcasieu,LA,50
4,Caldwell,KY,1
4,Caldwell,LA,4
4,Caldwell,NC,3
4,Caldwell,TX,2
4,Calhoun,AL,8
4,Calhoun,AR,3
4,Calhoun,FL,2
4,Calhoun,GA,10
4,Calhoun,IA,5
4,Calhoun,MI,103
4,Calhoun,SC,25
4,Callahan,TX,4
4,Callaway,MO,7
4,Calumet,WI,7
4,Calvert,MD,41
4,Cambria,PA,36
4,Camden,GA,25
4,Camden,MO,3
4,Camden,NJ,292
4,Cameron,PA,6
4,Cameron,TX,6
4,Campbell,KY,44
4,Campbell,TN,23
4,Campbell,VA,40
4,Campbell,WY,2
4,Canadian,OK,17
4,Candler,GA,11
4,Cannon,TN,4
4,Canyon,ID,27
4,Cape Girardeau,MO,1
4,Cape May,NJ,79
4,Carbon,PA,45
4,Carbon,UT,47
4,Carbon,WY,34
4,Caroline,MD,106
4,Caroline,VA,88
4,Carroll,AR,9
4,Carroll,GA,160
4,Carroll,IL,10
4,Carroll,IN,4
4,Carroll,KY,11
4,Carroll,MD,261
4,Carroll,MO,2
4,Carroll,NH,8
4,Carroll,OH,16
4,Carroll,TN,5
4,Carroll,VA,35
4,Carson,TX,5
4,Carson City,NV,10
4,Carter,KY,3
4,Carter,OK,5
4,Carter,TN,6
4,Carteret,NC,1
4,Carver,MN,27
4,Cascade,MT,6
4,Cass,IA,28
4,Cass,IL,6
4,Cass,IN,8
4,Cass,MI,90
4,Cass,MN,1
4,Cass,MO,16
4,Cass,ND,5
4,Cass,NE,12
4,Cassia,ID,18
4,Caswell,NC,8
4,Catawba,NC,51
4,Catoosa,GA,15
4,Catron,NM,3
4,Cattaraugus,NY,47
4,Cayuga,NY,56
4,Cecil,MD,226
4,Cedar,IA,21
4,Cedar,NE,2
4,Centre,PA,154
4,Cerro Gordo,IA,16
4,Chaffee,CO,35
4,Chambers,AL,5
4,Chambers,TX,17
4,Champaign,IL,21
4,Champaign,OH,11
4,Chariton,MO,2
4,Charles,MD,187
4,Charles City,VA,20
4,Charles Mix,SD,1
4,Charleston,SC,80
4,Charlevoix,MI,17
4,Charlotte,FL,99
4,Charlotte,VA,20
4,Charlottesville,VA,4
4,Charlottesville City,VA,6
4,Charlton,GA,7
4,Chase,KS,1
4,Chatham,GA,117
4,Chatham,NC,24
4,Chattahoochee,GA,10
4,Chattooga,GA,35
4,Chautauqua,NY,76
4,Chaves,NM,11
4,Cheatham,TN,18
4,Cheboygan,MI,9
4,Chelan,WA,10
4,Chemung,NY,17
4,Chenango,NY,26
4,Cherokee,AL,4
4,Cherokee,GA,132
4,Cherokee,IA,25
4,Cherokee,NC,4
4,Cherokee,SC,66
4,Cherry,NE,1
4,Chesapeake,VA,128
4,Chesapeake City,VA,2
4,Cheshire,NH,12
4,Chester,PA,217
4,Chester,SC,10
4,Chester,TN,4
4,Chesterfield,VA,201
4,Cheyenne,CO,14
4,Cheyenne,NE,3
4,Chickasaw,IA,9
4,Chicot,AR,3
4,Chilton,AL,36
4,Chippewa,MI,7
4,Chippewa,WI,30
4,Chisago,MN,11
4,Chittenden,VT,13
4,Choctaw,AL,2
4,Choctaw,MS,2
4,Choctaw,OK,1
4,Christian,IL,2
4,Christian,KY,6
4,Christian,MO,3
4,Churchill,NV,26
4,Cibola,NM,27
4,Citrus,FL,11
4,Clackamas,OR,402
4,Claiborne,LA,2
4,Claiborne,MS,1
4,Claiborne,TN,7
4,Clallam,WA,27
4,Clare,MI,11
4,Clarendon,SC,24
4,Clarion,PA,80
4,Clark,AR,11
4,Clark,ID,6
4,Clark,IL,9
4,Clark,IN,65
4,Clark,KY,2
4,Clark,MO,2
4,Clark,NV,169
4,Clark,OH,74
4,Clark,WA,96
4,Clark,WI,31
4,Clarke,AL,1
4,Clarke,GA,40
4,Clarke,IA,3
4,Clarke,MS,3
4,Clarke,VA,34
4,Clatsop,OR,30
4,Clay,AR,5
4,Clay,FL,42
4,Clay,GA,3
4,Clay,IA,6
4,Clay,IN,7
4,Clay,KY,2
4,Clay,MN,4
4,Clay,MO,124
4,Clay,NC,2
4,Clay,TN,1
4,Clay,TX,3
4,Clay,WV,1
4,Clayton,GA,265
4,Clayton,IA,14
4,Clear Creek,CO,173
4,Clearfield,PA,109
4,Clearwater,ID,2
4,Cleburne,AL,7
4,Cleburne,AR,3
4,Clermont,OH,60
4,Cleveland,AR,21
4,Cleveland,NC,31
4,Cleveland,OK,20
4,Clinch,GA,4
4,Clinton,IA,15
4,Clinton,IL,7
4,Clinton,IN,16
4,Clinton,MI,58
4,Clinton,MO,2
4,Clinton,NY,29
4,Clinton,OH,46
4,Clinton,PA,44
4,Coahoma,MS,3
4,Coal,OK,4
4,Cobb,GA,385
4,Cochise,AZ,54
4,Cocke,TN,21
4,Coconino,AZ,204
4,Coffee,AL,1
4,Coffee,GA,12
4,Coffee,TN,27
4,Colbert,AL,3
4,Cole,MO,6
4,Coles,IL,1
4,Colfax,NM,6
4,Colleton,SC,26
4,Collier,FL,131
4,Collin,TX,74
4,Colonial Heights,VA,4
4,Colorado,TX,2
4,Colquitt,GA,20
4,Columbia,AR,9
4,Columbia,FL,64
4,Columbia,GA,25
4,Columbia,NY,145
4,Columbia,OR,37
4,Columbia,PA,46
4,Columbia,WI,99
4,Columbiana,OH,52
4,Columbus,NC,29
4,Colusa,CA,12
4,Comal,TX,23
4,Comanche,OK,5
4,Comanche,TX,2
4,Concho,TX,1
4,Concordia,LA,1
4,Conecuh,AL,8
4,Contra Costa,CA,254
4,Converse,WY,3
4,Conway,AR,9
4,Cook,GA,8
4,Cook,IL,1607
4,Cooke,TX,3
4,Cooper,MO,8
4,Coos,NH,28
4,Coos,OR,28
4,Copiah,MS,4
4,Cortland,NY,17
4,Costilla,CO,7
4,Cotton,OK,2
4,Cottonwood,MN,3
4,Covington,MS,4
4,Covington,VA,5
4,Covington City,VA,2
4,Coweta,GA,205
4,Cowlitz,WA,35
4,Craig,OK,2
4,Craig,VA,3
4,Craighead,AR,10
4,Craven,NC,28
4,Crawford,AR,12
4,Crawford,GA,17
4,Crawford,IA,3
4,Crawford,IN,9
4,Crawford,KS,1
4,Crawford,MI,4
4,Crawford,MO,6
4,Crawford,OH,10
4,Crawford,PA,24
4,Crawford,WI,14
4,Creek,OK,8
4,Crenshaw,AL,1
4,Crisp,GA,9
4,Crittenden,AR,47
4,Crockett,TN,3
4,Crockett,TX,1
4,Crook,OR,23
4,Cross,AR,1
4,Crow Wing,MN,3
4,Crowley,CO,3
4,Culberson,TX,3
4,Cullman,AL,14
4,Culpeper,VA,51
4,Cumberland,IL,3
4,Cumberland,ME,28
4,Cumberland,NC,62
4,Cumberland,NJ,119
4,Cumberland,PA,131
4,Cumberland,TN,32
4,Cumberland,VA,8
4,Cuming,NE,1
4,Currituck,NC,7
4,Curry,NM,2
4,Curry,OR,11
4,Custer,CO,8
4,Custer,ID,1
4,Custer,MT,1
4,Custer,NE,1
4,Custer,OK,2
4,Cuyahoga,OH,228
4,Dade,GA,20
4,Daggett,UT,3
4,Dakota,MN,38
4,Dakota,NE,1
4,Dale,AL,3
4,Dallam,TX,3
4,Dallas,AL,8
4,Dallas,AR,3
4,Dallas,IA,39
4,Dallas,TX,1122
4,Dane,WI,276
4,Danville,VA,4
4,Dare,NC,3
4,Darke,OH,2
4,Darlington,SC,9
4,Dauphin,PA,214
4,Davidson,NC,99
4,Davidson,TN,319
4,Davie,NC,66
4,Daviess,IN,8
4,Daviess,KY,3
4,Daviess,MO,5
4,Davis,UT,69
4,Dawes,NE,1
4,Dawson,GA,29
4,Dawson,NE,8
4,De Baca,NM,1
4,De Kalb,AL,1
4,De Kalb,IN,2
4,De Soto,FL,3
4,De Soto,LA,3
4,DeKalb,AL,7
4,DeKalb,GA,804
4,DeKalb,IL,5
4,DeKalb,IN,10
4,DeKalb,MO,1
4,DeKalb,TN,2
4,DeSoto,FL,13
4,DeSoto,MS,33
4,Dearborn,IN,24
4,Decatur,GA,17
4,Decatur,IA,6
4,Decatur,IN,15
4,Decatur,TN,6
4,Defiance,OH,17
4,Dekalb,GA,38
4,Dekalb,IL,1
4,Del Norte,CA,6
4,Delaware,IA,5
4,Delaware,IN,57
4,Delaware,NY,27
4,Delaware,OH,116
4,Delaware,OK,2
4,Delaware,PA,151
4,Delta,CO,21
4,Delta,MI,5
4,Denton,TX,115
4,Denver,CO,432
4,Des Moines,IA,7
4,Deschutes,OR,117
4,Desha,AR,5
4,Deuel,NE,4
4,Dewey,OK,4
4,Dickenson,VA,5
4,Dickinson,IA,5
4,Dickinson,KS,1
4,Dickinson,MI,5
4,Dickson,TN,37
4,Dillon,SC,17
4,Dimmit,TX,2
4,Dinwiddie,VA,83
4,District Of Columbia,DC,54
4,District Of Columbia,MD,3
4,District of Columbia,DC,654
4,Dixie,FL,3
4,Dixon,NE,1
4,Doddridge,WV,5
4,Dodge,GA,19
4,Dodge,MN,2
4,Dodge,NE,8
4,Dodge,WI,68
4,Dolores,CO,3
4,Donley,TX,3
4,Dooly,GA,12
4,Dorchester,MD,73
4,Dorchester,SC,28
4,Dougherty,GA,41
4,Douglas,CO,198
4,Douglas,GA,108
4,Douglas,IL,1
4,Douglas,KS,11
4,Douglas,MN,1
4,Douglas,NE,91
4,Douglas,NV,30
4,Douglas,OR,100
4,Douglas,WA,7
4,Douglas,WI,13
4,Doña Ana,NM,7
4,Do�a Ana,NM,10
4,Drew,AR,8
4,DuPage,IL,196
4,Dubois,IN,19
4,Dubuque,IA,9
4,Duchesne,UT,4
4,Dunn,WI,19
4,Dupage,IL,31
4,Duplin,NC,22
4,Durham,NC,106
4,Dutchess,NY,109
4,Duval,FL,742
4,Dyer,TN,4
4,Eagle,CO,196
4,Early,GA,8
4,East Baton Rouge,LA,177
4,Eastland,TX,5
4,Eaton,MI,322
4,Eau Claire,WI,24
4,Echols,GA,1
4,Ector,TX,17
4,Eddy,NM,22
4,Edgecombe,NC,14
4,Edgefield,SC,5
4,Edwards,KS,1
4,Effingham,GA,32
4,Effingham,IL,20
4,El Dorado,CA,43
4,El Paso,CO,304
4,El Paso,TX,71
4,Elbert,CO,17
4,Elbert,GA,25
4,Elk,KS,3
4,Elk,PA,35
4,Elkhart,IN,110
4,Elko,NV,19
4,Ellis,KS,2
4,Ellis,TX,63
4,Elmore,AL,5
4,Elmore,ID,14
4,Emanuel,GA,6
4,Emery,UT,27
4,Emmet,MI,24
4,Emporia,VA,4
4,Erath,TX,2
4,Erie,NY,318
4,Erie,OH,39
4,Erie,PA,109
4,Escambia,AL,1
4,Escambia,FL,57
4,Esmeralda,NV,7
4,Essex,MA,55
4,Essex,NJ,221
4,Essex,NY,42
4,Essex,VA,15
4,Essex,VT,1
4,Estill,KY,1
4,Etowah,AL,19
4,Eureka,NV,3
4,Evans,GA,10
4,Fairfax,VA,103
4,Fairfax City,VA,13
4,Fairfax County,VA,509
4,Fairfield,CT,279
4,Fairfield,OH,121
4,Fairfield,SC,12
4,Falls,TX,1
4,Falls Church,VA,2
4,Fannin,GA,3
4,Faribault,MN,2
4,Faulkner,AR,13
4,Fauquier,VA,157
4,Fayette,GA,96
4,Fayette,IA,14
4,Fayette,IL,6
4,Fayette,IN,12
4,Fayette,KY,111
4,Fayette,OH,11
4,Fayette,PA,55
4,Fayette,TN,14
4,Fayette,TX,4
4,Fayette,WV,9
4,Fentress,TN,3
4,Ferry,WA,6
4,Fillmore,MN,1
4,Finney,KS,4
4,Flagler,FL,42
4,Flathead,MT,9
4,Florence,SC,44
4,Florence,WI,2
4,Floyd,GA,46
4,Floyd,IA,5
4,Floyd,IN,39
4,Floyd,KY,3
4,Floyd,VA,5
4,Fluvanna,VA,29
4,Fond Du Lac,WI,4
4,Fond du Lac,WI,35
4,Ford,IL,5
4,Ford,KS,6
4,Forest,PA,4
4,Forrest,MS,12
4,Forsyth,GA,27
4,Forsyth,NC,203
4,Fort Bend,TX,105
4,Fountain,IN,35
4,Franklin,AL,1
4,Franklin,AR,12
4,Franklin,GA,26
4,Franklin,IA,3
4,Franklin,ID,2
4,Franklin,IL,19
4,Franklin,IN,9
4,Franklin,KY,17
4,Franklin,MA,9
4,Franklin,ME,6
4,Franklin,MO,37
4,Franklin,NC,40
4,Franklin,NY,43
4,Franklin,OH,927
4,Franklin,PA,117
4,Franklin,TX,2
4,Franklin,VA,10
4,Franklin,VT,5
4,Franklin,WA,6
4,Franklin City,VA,4
4,Franklin County,VA,52
4,Frederick,MD,773
4,Frederick,VA,109
4,Fredericksburg,VA,20
4,Fredericksburg City,VA,4
4,Freeborn,MN,2
4,Freestone,TX,8
4,Fremont,CO,58
4,Fremont,IA,4
4,Fremont,ID,6
4,Fremont,WY,8
4,Fresno,CA,103
4,Fulton,AR,1
4,Fulton,GA,1537
4,Fulton,IL,6
4,Fulton,IN,4
4,Fulton,NY,12
4,Fulton,OH,60
4,Fulton,PA,41
4,Furnas,NE,2
4,Gadsden,FL,33
4,Gage,NE,1
4,Galax,VA,1
4,Gallatin,IL,1
4,Gallatin,KY,3
4,Gallatin,MT,23
4,Gallia,OH,9
4,Galveston,TX,129
4,Garfield,CO,115
4,Garfield,OK,3
4,Garfield,UT,15
4,Garland,AR,8
4,Garrett,MD,64
4,Garvin,OK,6
4,Gasconade,MO,1
4,Gaston,NC,46
4,Gates,NC,2
4,Geary,KS,4
4,Geauga,OH,61
4,Gem,ID,2
4,Genesee,MI,280
4,Genesee,NY,36
4,Geneva,AL,2
4,Gentry,MO,2
4,Gibson,IN,16
4,Gibson,TN,1
4,Gila,AZ,125
4,Gilchrist,FL,2
4,Giles,TN,10
4,Giles,VA,14
4,Gilliam,OR,12
4,Gilmer,GA,66
4,Gilmer,WV,1
4,Gilpin,CO,20
4,Glacier,MT,1
4,Glades,FL,17
4,Gladwin,MI,4
4,Glascock,GA,1
4,Glenn,CA,10
4,Gloucester,NJ,180
4,Gloucester,VA,28
4,Glynn,GA,37
4,Gogebic,MI,1
4,Golden Valley,MT,2
4,Gonzales,TX,9
4,Goochland,VA,33
4,Goodhue,MN,10
4,Gooding,ID,5
4,Gordon,GA,45
4,Goshen,WY,3
4,Gove,KS,1
4,Grady,GA,10
4,Grady,OK,11
4,Grafton,NH,19
4,Graham,AZ,25
4,Graham,NC,2
4,Grainger,TN,3
4,Grand,CO,31
4,Grand,UT,21
4,Grand Forks,ND,1
4,Grand Isle,VT,2
4,Grand Traverse,MI,21
4,Granite,MT,1
4,Grant,AR,12
4,Grant,IN,18
4,Grant,KY,5
4,Grant,MN,5
4,Grant,NM,1
4,Grant,OR,19
4,Grant,WA,26
4,Grant,WI,20
4,Granville,NC,35
4,Gratiot,MI,21
4,Grays Harbor,WA,29
4,Grayson,KY,2
4,Grayson,TX,11
4,Grayson,VA,5
4,Greeley,KS,2
4,Green,WI,30
4,Green Lake,WI,10
4,Greenbrier,WV,6
4,Greene,AL,13
4,Greene,AR,8
4,Greene,GA,53
4,Greene,IA,8
4,Greene,IL,5
4,Greene,IN,15
4,Greene,MO,32
4,Greene,NC,6
4,Greene,NY,83
4,Greene,OH,82
4,Greene,PA,40
4,Greene,TN,23
4,Greene,VA,27
4,Greenlee,AZ,18
4,Greensville,VA,16
4,Greenup,KY,2
4,Greenville,SC,132
4,Greenwood,SC,10
4,Greer,OK,1
4,Gregg,TX,3
4,Gregory,SD,1
4,Grundy,IA,4
4,Grundy,IL,14
4,Grundy,TN,12
4,Guadalupe,NM,13
4,Guadalupe,TX,18
4,Guernsey,OH,21
4,Guilford,NC,148
4,Gulf,FL,3
4,Gunnison,CO,32
4,Guthrie,IA,7
4,Gwinnett,GA,293
4,Habersham,GA,61
4,Hale,AL,5
4,Hale,TX,4
4,Halifax,NC,34
4,Halifax,VA,30
4,Hall,GA,125
4,Hall,NE,11
4,Hamblen,TN,5
4,Hamilton,FL,19
4,Hamilton,IA,14
4,Hamilton,IN,57
4,Hamilton,NE,9
4,Hamilton,NY,4
4,Hamilton,OH,496
4,Hamilton,TN,111
4,Hampden,MA,34
4,Hampshire,MA,3
4,Hampton,SC,1
4,Hampton,VA,97
4,Hampton City,VA,1
4,Hancock,GA,4
4,Hancock,IA,9
4,Hancock,IL,1
4,Hancock,IN,72
4,Hancock,KY,1
4,Hancock,ME,1
4,Hancock,MS,3
4,Hancock,OH,44
4,Hanover,VA,62
4,Hanson,SD,1
4,Haralson,GA,56
4,Hardee,FL,27
4,Hardeman,TN,2
4,Hardin,IA,8
4,Hardin,KY,8
4,Hardin,OH,5
4,Hardin,TN,1
4,Hardin,TX,2
4,Hardy,WV,2
4,Harford,MD,344
4,Harlan,NE,1
4,Harnett,NC,49
4,Harney,OR,17
4,Harris,GA,34
4,Harris,TX,1243
4,Harrison,IA,11
4,Harrison,IN,8
4,Harrison,KY,2
4,Harrison,MO,2
4,Harrison,MS,21
4,Harrison,OH,30
4,Harrison,TX,9
4,Harrison,WV,20
4,Harrisonburg,VA,23
4,Harrisonburg City,VA,13
4,Hart,GA,10
4,Hart,KY,8
4,Hartford,CT,437
4,Hartley,TX,2
4,Harvey,KS,1
4,Hawkins,TN,15
4,Hays,TX,42
4,Haywood,NC,70
4,Haywood,TN,2
4,Heard,GA,51
4,Hempstead,AR,3
4,Henderson,IL,2
4,Henderson,KY,2
4,Henderson,NC,32
4,Henderson,TN,5
4,Hendricks,IN,56
4,Hendry,FL,17
4,Hennepin,MN,124
4,Henrico,VA,132
4,Henry,GA,156
4,Henry,IL,16
4,Henry,IN,63
4,Henry,KY,4
4,Henry,OH,38
4,Henry,VA,65
4,Herkimer,NY,34
4,Hernando,FL,33
4,Hertford,NC,9
4,Hickman,TN,19
4,Hidalgo,NM,4
4,Hidalgo,TX,11
4,Highland,OH,38
4,Highland,VA,13
4,Highlands,FL,65
4,Hill,TX,2
4,Hillsborough,FL,494
4,Hillsborough,NH,26
4,Hillsdale,MI,9
4,Hinds,MS,59
4,Hinsdale,CO,3
4,Hocking,OH,25
4,Hodgeman,KS,2
4,Hoke,NC,3
4,Holmes,FL,7
4,Holmes,MS,3
4,Holmes,OH,38
4,Holt,MO,2
4,Hood,TX,1
4,Hood River,OR,32
4,Hopewell,VA,1
4,Hopewell City,VA,2
4,Hopkins,KY,1
4,Hopkins,TX,1
4,Horry,SC,57
4,Hot Spring,AR,11
4,Hot Springs,WY,2
4,Houston,AL,1
4,Houston,GA,159
4,Houston,MN,2
4,Houston,TN,3
4,Howard,AR,3
4,Howard,IA,3
4,Howard,IN,5
4,Howard,MD,355
4,Howard,NE,1
4,Howard,TX,9
4,Hudson,NJ,268
4,Hudspeth,TX,4
4,Huerfano,CO,45
4,Hughes,OK,5
4,Humboldt,CA,15
4,Humboldt,NV,6
4,Humphreys,MS,1
4,Humphreys,TN,16
4,Hunt,TX,4
4,Hunterdon,NJ,104
4,Huntingdon,PA,14
4,Huntington,IN,21
4,Huron,OH,45
4,Hutchinson,SD,4
4,Hyde,NC,3
4,Iberia,LA,1
4,Iberville,LA,42
4,Ida,IA,7
4,Idaho,ID,18
4,Imperial,CA,4
4,Independence,AR,8
4,Indian River,FL,24
4,Indiana,PA,48
4,Ingham,MI,361
4,Inyo,CA,1
4,Ionia,MI,55
4,Iosco,MI,8
4,Iowa,IA,9
4,Iowa,WI,27
4,Iredell,NC,107
4,Iron,MI,2
4,Iron,UT,24
4,Iron,WI,7
4,Iroquois,IL,10
4,Irwin,GA,16
4,Isabella,MI,20
4,Island,WA,36
4,Isle Of Wight,VA,9
4,Isle of Wight,VA,40
4,Itasca,MN,5
4,Itawamba,MS,3
4,Jackson,AL,5
4,Jackson,AR,4
4,Jackson,CO,17
4,Jackson,FL,47
4,Jackson,GA,111
4,Jackson,IA,4
4,Jackson,IL,2
4,Jackson,IN,54
4,Jackson,KS,2
4,Jackson,MI,215
4,Jackson,MN,2
4,Jackson,MO,509
4,Jackson,MS,16
4,Jackson,NC,10
4,Jackson,OH,15
4,Jackson,OK,1
4,Jackson,OR,93
4,Jackson,SD,1
4,Jackson,TN,4
4,Jackson,TX,1
4,Jackson,WI,26
4,Jackson,WV,7
4,James City,VA,39
4,Jasper,GA,11
4,Jasper,IA,18
4,Jasper,IN,55
4,Jasper,MO,9
4,Jasper,SC,39
4,Jasper,TX,2
4,Jay,IN,10
4,Jeff Davis,GA,3
4,Jeff Davis,TX,1
4,Jefferson,AL,163
4,Jefferson,AR,32
4,Jefferson,CO,337
4,Jefferson,FL,9
4,Jefferson,GA,28
4,Jefferson,IA,7
4,Jefferson,ID,2
4,Jefferson,IL,22
4,Jefferson,IN,9
4,Jefferson,KS,2
4,Jefferson,KY,316
4,Jefferson,LA,105
4,Jefferson,MO,46
4,Jefferson,MS,3
4,Jefferson,MT,4
4,Jefferson,NY,71
4,Jefferson,OH,8
4,Jefferson,OK,6
4,Jefferson,OR,21
4,Jefferson,PA,53
4,Jefferson,TN,21
4,Jefferson,TX,13
4,Jefferson,WA,61
4,Jefferson,WI,33
4,Jefferson,WV,6
4,Jefferson Davis,LA,7
4,Jenkins,GA,6
4,Jennings,IN,18
4,Jerome,ID,9
4,Jersey,IL,8
4,Jessamine,KY,1
4,Jim Wells,TX,2
4,Jo Daviess,IL,2
4,Johnson,AR,1
4,Johnson,GA,3
4,Johnson,IA,56
4,Johnson,IL,5
4,Johnson,IN,18
4,Johnson,KS,190
4,Johnson,MO,2
4,Johnson,NE,1
4,Johnson,TN,1
4,Johnson,TX,6
4,Johnson,WY,6
4,Johnston,NC,151
4,Jones,GA,24
4,Jones,IA,10
4,Jones,MS,8
4,Jones,NC,6
4,Josephine,OR,55
4,Juab,UT,25
4,Judith Basin,MT,1
4,Juneau,WI,27
4,Juniata,PA,15
4,Kalamazoo,MI,100
4,Kalkaska,MI,18
4,Kanabec,MN,2
4,Kanawha,WV,126
4,Kane,IL,113
4,Kane,UT,61
4,Kankakee,IL,19
4,Kaufman,TX,32
4,Kay,OK,6
4,Kearney,NE,1
4,Keith,NE,2
4,Kendall,IL,30
4,Kendall,TX,7
4,Kennebec,ME,5
4,Kenosha,WI,41
4,Kent,DE,149
4,Kent,MD,35
4,Kent,MI,282
4,Kent,RI,17
4,Kenton,KY,86
4,Keokuk,IA,2
4,Kern,CA,208
4,Kerr,TX,4
4,Kershaw,SC,36
4,Kimball,NE,3
4,Kimble,TX,1
4,King,WA,1216
4,King And Queen,VA,3
4,King George,VA,63
4,King William,VA,25
4,King and Queen,VA,6
4,Kingfisher,OK,3
4,Kings,CA,28
4,Kings,NY,370
4,Kingsbury,SD,1
4,Kiowa,CO,6
4,Kiowa,KS,3
4,Kiowa,OK,2
4,Kit Carson,CO,9
4,Kitsap,WA,100
4,Kittitas,WA,63
4,Klamath,OR,51
4,Klickitat,WA,11
4,Knox,IL,1
4,Knox,IN,13
4,Knox,KY,2
4,Knox,OH,37
4,Knox,TN,103
4,Kootenai,ID,27
4,Kosciusko,IN,20
4,Kossuth,IA,6
4,La Crosse,WI,24
4,La Paz,AZ,65
4,La Plata,CO,10
4,La Porte,IN,22
4,La Salle,IL,2
4,La Salle,LA,1
4,La Salle,TX,22
4,LaGrange,IN,22
4,LaPorte,IN,64
4,LaSalle,IL,25
4,Labette,KS,2
4,Lackawanna,PA,39
4,Laclede,MO,4
4,Lafayette,LA,42
4,Lafayette,MO,20
4,Lafayette,MS,5
4,Lafayette,WI,4
4,Lafourche,LA,4
4,Lagrange,IN,11
4,Lake,CA,5
4,Lake,CO,19
4,Lake,FL,62
4,Lake,IL,413
4,Lake,IN,197
4,Lake,MI,10
4,Lake,MT,6
4,Lake,OH,50
4,Lake,OR,7
4,Lamar,AL,4
4,Lamar,GA,11
4,Lamar,MS,6
4,Lamar,TX,1
4,Lamb,TX,1
4,Lancaster,NE,13
4,Lancaster,PA,364
4,Lancaster,SC,3
4,Lancaster,VA,34
4,Lander,NV,7
4,Lane,OR,366
4,Langlade,WI,10
4,Lanier,GA,2
4,Lapeer,MI,40
4,Laramie,WY,31
4,Larimer,CO,159
4,Larue,KY,1
4,Las Animas,CO,52
4,Lassen,CA,13
4,Latah,ID,6
4,Lauderdale,AL,2
4,Lauderdale,MS,7
4,Lauderdale,TN,1
4,Laurel,KY,6
4,Laurens,GA,25
4,Laurens,SC,47
4,Lawrence,AL,4
4,Lawrence,AR,17
4,Lawrence,IN,14
4,Lawrence,KY,2
4,Lawrence,MO,12
4,Lawrence,MS,1
4,Lawrence,OH,11
4,Lawrence,PA,42
4,Lawrence,TN,3
4,Le Sueur,MN,2
4,Lea,NM,16
4,Leake,MS,3
4,Leavenworth,KS,2
4,Lebanon,PA,111
4,Lee,AL,16
4,Lee,FL,200
4,Lee,GA,31
