ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1414420,MapQuest,201.0,2,2019-05-18 21:56:09,2019-05-18 22:25:42,33.987411,-118.364731,,,0.0,Accident on Slauson Ave Westbound at La Tijera Blvd.,,La Tijera Blvd,R,Los Angeles,Los Angeles,CA,90056,US,US/Pacific,KLAX,2019-05-18 21:53:00,59.0,59.0,78.0,29.79,10.0,W,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-3738308,Bing,,2,2020-02-24 14:22:00,2020-02-24 17:37:07,34.172142,-118.570924,34.172142,-118.570924,0.0,At Winnetka Ave/Exit 25 - Accident.,,US-101 S,R,Woodland Hills,Los Angeles,CA,91367,US,US/Pacific,KVNY,2020-02-24 14:51:00,73.0,73.0,44.0,29.23,10.0,SE,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2694866,MapQuest,201.0,2,2017-08-21 14:01:26,2017-08-21 14:31:12,30.469193,-91.188362,,,0.0,Accident on US-190 Bus 3rd St at Choctaw Dr.,300.0,Choctaw Dr,R,Baton Rouge,East Baton Rouge,LA,70805-7600,US,US/Central,KBTR,2017-08-21 13:53:00,89.1,,61.0,30.06,10.0,ENE,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3893000,Bing,,2,2019-03-19 18:07:00,2019-03-19 18:35:23,29.81378,-95.36564,29.81387,-95.36064,0.3,At Irvington Blvd/Exit 18 - Accident. Lane blocked.,,I-610 E,R,Houston,Harris,TX,77009,US,US/Central,KMCJ,2019-03-19 18:15:00,69.8,,25.0,30.19,10.0,Variable,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2655759,MapQuest,201.0,2,2017-08-02 13:37:40,2017-08-02 14:07:26,33.701244,-79.015404,,,0.0,Accident on SC-544 at SC-31 Carolina Bays Pkwy.,7100.0,Highway 544,R,Myrtle Beach,Horry,SC,29588-9202,US,US/Eastern,KMYR,2017-08-02 13:45:00,84.2,,48.0,30.11,10.0,SE,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2282411,MapQuest,201.0,2,2018-03-30 09:37:29,2018-03-30 10:37:20,37.521832,-77.444908,,,0.0,Accident on 12th St at Bainbridge St.,99.0,W 12th St,R,Richmond,Richmond City,VA,23224-2101,US,US/Eastern,KFCI,2018-03-30 09:35:00,68.0,,73.0,29.83,10.0,SSW,10.4,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1126436,MapQuest,201.0,2,2019-11-15 18:19:05,2019-11-15 19:32:07,39.294811,-76.623947,,,0.0,Right lane blocked due to accident on MD-295 Greene St Northbound after Pennsylvania Ave.,505.0,Pennsylvania Ave,L,Baltimore,Baltimore City,MD,21201-1949,US,US/Eastern,KDMH,2019-11-15 17:54:00,51.0,,35.0,30.17,,,,0.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Day
A-3298328,Bing,,2,2020-09-17 13:59:00,2020-09-17 16:59:33,39.013556,-77.045263,39.006486,-77.070323,1.431,I-495 OUTER LOOP AT EXIT 29 MD 193 UNIVERSITY BLVD (WB),,Capital Beltway W,R,Silver Spring,Montgomery,MD,20910,US,US/Eastern,KCGS,2020-09-17 13:55:00,72.0,72.0,69.0,29.96,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-219719,MapQuest,201.0,3,2016-07-20 08:56:50,2016-07-20 09:41:50,41.669853,-72.841286,,,0.0,Accident on I-84 Westbound at Exit 33 CT-72.,,I-84 E,R,Plainville,Hartford,CT,06062,US,US/Eastern,KMMK,2016-07-20 08:53:00,71.1,,51.0,30.24,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3323748,Bing,,2,2020-12-21 13:38:00,2020-12-21 14:56:33,33.937679,-117.401479,33.943299,-117.392809,0.631,Incident on CA-91 EB near MADISON ST Right shoulder closed.,,CA-91 E,R,Riverside,Riverside,CA,92504,US,US/Pacific,KRAL,2020-12-21 13:53:00,83.0,83.0,9.0,29.05,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-783614,MapQuest,201.0,2,2020-05-23 14:20:15,2020-05-23 15:35:01,35.140869,-80.735039,,,0.0,Accident on Galleria Blvd at Sardis Rd.,1813.0,Sardis Rd N,L,Charlotte,Mecklenburg,NC,28270-1411,US,US/Eastern,KEQY,2020-05-23 13:53:00,80.0,80.0,67.0,29.34,10.0,VAR,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3857726,Bing,,2,2019-09-22 20:12:00,2019-09-22 21:28:09,33.916273,-118.234984,33.916273,-118.234984,0.0,At Wilmington Ave - Accident.,2119.0, E El Segundo Blvd,L,Compton,Los Angeles,CA,90222-2117,US,US/Pacific,KHHR,2019-09-22 19:53:00,73.0,73.0,73.0,29.8,10.0,W,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-123490,MapQuest,241.0,2,2017-01-22 19:00:46,2017-01-22 19:45:26,25.785942,-80.255882,,,0.01,Left lane blocked due to accident on FL-836 Dolphin Expy Westbound at 37th Ave.,,NW 37th Ave,R,Miami,Miami-Dade,FL,33125,US,US/Eastern,KMIA,2017-01-22 18:53:00,81.0,,67.0,29.71,10.0,SSW,15.0,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Day
A-3548150,Bing,,2,2020-06-12 06:23:57,2020-06-12 07:57:04,38.71279,-120.8384,38.70891,-120.8442,0.412,At Missouri Flat Rd - Accident. Hard shoulder blocked.,,El Dorado Fwy W,R,Placerville,El Dorado,CA,95667,US,US/Pacific,KPVF,2020-06-12 06:15:00,59.0,59.0,59.0,27.34,10.0,SSE,7.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-843778,MapQuest,201.0,2,2020-03-24 11:14:55,2020-03-24 12:14:34,34.136421,-80.927979,,,0.0,Accident on Killian Station Ct at Killian Station Dr.,824.0,Killian Station Dr,L,Columbia,Richland,SC,29229-8063,US,US/Eastern,KCUB,2020-03-24 11:21:00,60.0,60.0,96.0,29.93,10.0,CALM,0.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1504429,MapQuest,201.0,2,2019-03-04 07:18:05,2019-03-04 07:47:52,34.0522,-118.000732,,,0.0,Restrictions due to accident on Valley Blvd near San Angelo Ave.,13041.0,Valley Blvd,L,City Of Industry,Los Angeles,CA,91746-1868,US,US/Pacific,KEMT,2019-03-04 07:45:00,53.6,,94.0,30.09,7.0,ENE,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2151594,MapQuest,201.0,3,2018-05-25 11:34:01,2018-05-25 12:19:00,30.245253,-82.674622,,,0.0,Accident on I-10 Eastbound at Exit 301 US-41.,,FL-8 W,R,Lake City,Columbia,FL,32055,US,US/Eastern,KLCQ,2018-05-25 11:35:00,80.6,,74.0,30.06,10.0,ESE,5.8,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1975398,MapQuest,201.0,2,2018-08-27 18:55:24,2018-08-27 19:55:12,47.430302,-122.173515,,,0.0,Accident on 192nd St near Soos Creek Trl.,12516.0,SE 192nd St,L,Renton,King,WA,98058,US,US/Pacific,KRNT,2018-08-27 18:53:00,75.0,,40.0,30.08,10.0,NW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-3781612,Bing,,2,2019-12-17 17:36:00,2019-12-17 18:08:47,37.643058,-122.406002,37.643058,-122.406002,0.0,At Airport Blvd/Produce Ave/Exit 424 - Accident.,,Bayshore Fwy N,R,South San Francisco,San Mateo,CA,94080,US,US/Pacific,KSFO,2019-12-17 17:56:00,54.0,54.0,59.0,30.05,10.0,NNE,6.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1292003,MapQuest,201.0,2,2019-07-25 17:24:28,2019-07-25 19:08:36,38.940037,-104.739655,,,0.0,Left lane blocked due to accident on Woodmen Rd Eastbound before Austin Bluffs Pkwy.,,E Woodmen Rd,R,Colorado Springs,El Paso,CO,80923,US,US/Mountain,KAFF,2019-07-25 17:30:00,73.0,73.0,53.0,23.74,10.0,NW,6.0,0.0,Light Rain Shower,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-185318,MapQuest,201.0,2,2016-11-13 23:39:07,2016-11-14 00:27:20,42.973007,-83.771919,,,0.01,Accident on Bristol Rd Westbound at Linden Rd.,3599.0,S Linden Rd,L,Flint,Genesee,MI,48507-3038,US,US/Eastern,KFNT,2016-11-13 23:53:00,43.0,36.8,56.0,29.99,10.0,WSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Night,Night,Night
A-193749,MapQuest,201.0,2,2016-07-22 14:52:17,2016-07-22 15:37:17,42.981213,-83.69294,,,0.0,Accident on Fenton Rd at Hemphill Rd.,998.0,W Hemphill Rd,R,Flint,Genesee,MI,48507-2547,US,US/Eastern,KFNT,2016-07-22 14:53:00,97.0,,36.0,29.95,10.0,West,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4235923,Bing,,2,2019-08-16 17:03:30,2019-08-16 17:33:17,40.70719,-74.33816,40.71248,-74.31703,1.165,At RT-24/Exit 48 - Accident. Left lane blocked.,,I-78 E,R,Springfield,Union,NJ,07081,US,US/Eastern,KLDJ,2019-08-16 16:55:00,,,,29.99,10.0,SSE,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2614469,MapQuest,201.0,2,2017-09-15 14:43:00,2017-09-15 15:12:13,35.886677,-78.720764,,,0.0,Accident on Pride Way near Country Trl.,8400.0,Pride Way,L,Raleigh,Wake,NC,27613-4161,US,US/Eastern,KRDU,2017-09-15 14:51:00,81.0,,54.0,30.05,10.0,Calm,,,Scattered Clouds,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-119129,MapQuest,201.0,2,2016-12-20 17:40:30,2016-12-20 18:24:53,25.950823,-80.430801,,,0.01,Accident on FL-997 177th Ave Southbound at US-27 Okeechobee Rd.,,W Okeechobee Rd,R,Hialeah,Miami-Dade,FL,33018,US,US/Eastern,KOPF,2016-12-20 17:53:00,77.0,,74.0,30.18,10.0,ENE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-3823284,Bing,,2,2019-10-29 19:27:03,2019-10-29 19:55:49,25.52921,-80.38827,25.53552,-80.36714,1.388,At SR-989/112th Ave/Exit 9 - Accident.,,Florida's Tpke N,R,Homestead,Miami-Dade,FL,33032,US,US/Eastern,KHST,2019-10-29 19:56:00,80.0,80.0,79.0,29.99,10.0,ENE,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1912055,MapQuest,201.0,2,2018-09-26 11:39:33,2018-09-26 12:09:19,35.829189,-78.900337,,,0.0,Accident on Green Level Church Rd at McCrimmon Pkwy .,7430.0,McCrimmon Pkwy,R,Cary,Wake,NC,27519,US,US/Eastern,KRDU,2018-09-26 11:51:00,82.9,,63.0,30.06,10.0,SW,9.2,,Scattered Clouds,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2035539,MapQuest,241.0,2,2018-07-30 06:44:05,2018-07-30 07:13:02,27.338013,-82.457359,,,0.0,Lane blocked due to accident on Paramount Dr at FL-780 Fruitville Rd.,5601.0,Fruitville Rd,L,Sarasota,Sarasota,FL,34232,US,US/Eastern,KSRQ,2018-07-30 06:53:00,75.9,,97.0,30.01,10.0,SE,4.6,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,Day,Day,Day
A-3280647,Bing,,2,2020-12-11 04:13:14,2020-12-11 06:38:38,34.690648,-83.250116,34.690629,-83.245991,0.234,Incident on BUDNER DR near UNITY CHURCH RD Drive with caution.,726.0, Unity Church Rd,L,Westminster,Oconee,SC,29693-2524,US,US/Eastern,KCEU,2020-12-11 03:54:00,43.0,39.0,86.0,29.22,10.0,N,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1583697,MapQuest,241.0,2,2019-02-12 18:53:41,2019-02-12 19:23:20,27.937847,-82.257996,,,0.0,Left turn lane blocked due to accident on FL-60 Brandon Blvd Westbound at Morningside Dr.,,E State Road 60,R,Valrico,Hillsborough,FL,33594,US,US/Eastern,KPCM,2019-02-12 18:55:00,75.2,,89.0,30.01,10.0,SW,9.2,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-3339426,Bing,,2,2020-11-20 12:04:30,2020-11-21 05:48:54,25.76088,-80.418865,25.762066,-80.41702,0.141,Slow traffic on US-41 S from SW 139th Ave to NW 137th Ave due to accident.,13738.0, SW 8th St,R,Miami,Miami-Dade,FL,33184-3031,US,US/Eastern,KTMB,2020-11-20 11:53:00,77.0,77.0,74.0,30.21,10.0,NE,14.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-194074,MapQuest,201.0,3,2016-07-29 03:29:35,2016-07-29 04:14:35,42.504543,-83.114975,,,0.0,Left lane blocked due to accident on I-75 Northbound at Exit 63 12 Mile Rd.,,Chrysler Expy S,R,Madison Heights,Oakland,MI,48071,US,US/Eastern,KVLL,2016-07-29 03:35:00,71.2,,70.0,29.95,10.0,North,3.5,,Scattered Clouds,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-225363,MapQuest,201.0,2,2016-09-28 09:21:17,2016-09-28 09:51:05,39.752644,-84.189941,,,0.0,Accident on OH-48 Main St at US-35.,493.0,S Main St,R,Dayton,Montgomery,OH,45402-2717,US,US/Eastern,KFFO,2016-09-28 08:58:00,55.6,,99.0,29.88,2.5,South,4.6,0.04,Thunderstorms and Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3131971,Bing,,2,2020-12-01 15:52:00,2020-12-01 17:09:40,33.509416,-111.908541,33.509411,-111.907728,0.047,Incident on E CHAPARRAL RD near N HAYDEN RD Expect delays.,4999.0, N Hayden Rd,L,Scottsdale,Maricopa,AZ,85251,US,US/Mountain,KPHX,2020-12-01 15:51:00,70.0,70.0,15.0,28.78,10.0,NW,5.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1747875,MapQuest,201.0,2,2018-11-08 04:03:23,2018-11-08 04:32:50,46.79887,-122.870026,,,5.21000003815,Single alternate line traffic due to accident on WA-507 Front St Eastbound between Oconnor Rd and 7th St.,105.0,S Front St,L,Tenino,Thurston,WA,98589,US,US/Pacific,KOLM,2018-11-08 03:54:00,34.0,,100.0,30.56,0.2,Calm,,,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-2610425,MapQuest,201.0,3,2017-09-13 14:48:44,2017-09-13 15:33:15,33.924454,-117.288528,,,0.0,Median and #1 lane blocked due to accident on I-215 Northbound near Alessandro Blvd.,,I-215 N,R,Moreno Valley,Riverside,CA,92553,US,US/Pacific,KRIV,2017-09-13 14:58:00,83.3,,48.0,29.81,10.0,WNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2665849,MapQuest,201.0,2,2017-08-07 13:33:05,2017-08-07 14:17:47,29.703075,-95.557411,,,0.0,Accident on TX-8 at Bellaire Blvd.,,W Sam Houston Tollway S,R,Houston,Harris,TX,77072,US,US/Central,KSGR,2017-08-07 13:31:00,75.9,,94.0,29.95,10.0,WSW,5.8,0.01,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2091826,MapQuest,201.0,3,2018-06-28 18:36:29,2018-06-28 19:05:54,35.784,-78.700424,,,0.0,Http://incidents.rwecc.com/ accident on I-440 Eastbound at Exits 2A 2B Western Blvd.,,Western Blvd,R,Raleigh,Wake,NC,27606,US,US/Eastern,KRDU,2018-06-28 17:51:00,89.1,,53.0,29.85,10.0,Variable,3.5,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1913766,MapQuest,201.0,2,2018-09-26 13:47:28,2018-09-26 14:32:10,37.943653,-121.741966,,,0.0,Accident on CA-4 Westbound before Exit 34 Sand Creek Rd.,,State Route 4,R,Brentwood,Contra Costa,CA,94513,US,US/Pacific,KLVK,2018-09-26 13:53:00,93.9,,15.0,29.93,10.0,ENE,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1321019,MapQuest,201.0,2,2019-08-12 08:40:37,2019-08-12 10:09:09,40.38493,-80.053452,,,0.0,Accident on Bower Hill Rd at US-19 Cochran Rd.,497.0,Cochran Rd,L,Pittsburgh,Allegheny,PA,15228-1253,US,US/Eastern,KAGC,2019-08-12 08:53:00,68.0,68.0,78.0,28.69,10.0,VAR,3.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3379131,Bing,,2,2020-11-28 04:32:30,2020-11-28 07:29:00,34.081764,-117.71001,34.081984,-117.698483,0.66,Stationary traffic on San Bernardino Fwy E - I-10 E from Indian Hill Blvd/Exit 47 (I-10) to Monte Vista Ave (I-10) due to accident.,,Mills Ave,R,Montclair,San Bernardino,CA,91763,US,US/Pacific,KPOC,2020-11-28 06:47:00,39.0,39.0,45.0,29.14,10.0,CALM,0.0,,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-1036898,MapQuest,201.0,2,2019-12-23 08:08:36,2019-12-23 08:38:20,26.714672,-81.811287,,,0.0,Left lane blocked due to accident on FL-78 Bayshore Rd Eastbound at I-75 Exit 143.,,I-75 N,R,North Fort Myers,Lee,FL,33917,US,US/Eastern,KFMY,2019-12-23 07:53:00,68.0,68.0,90.0,29.85,10.0,NW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-428277,MapQuest,201.0,2,2017-04-03 17:32:50,2017-04-03 18:02:42,32.749584,-96.910118,,,0.01,Accident on TX-180 Davis St at Morocco Ave.,,N Morocco Ave,R,Dallas,Dallas,TX,75211,US,US/Central,KRBD,2017-04-03 17:53:00,78.1,,35.0,29.64,10.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2749530,Bing,,4,2016-12-01 13:49:29,2016-12-01 19:49:29,41.46012,-72.55481,41.444554,-72.555619,1.076,Closed at Ivy Rd - Road closed due to accident.,555.0, Killingworth Rd,L,Higganum,Middlesex,CT,06441-4470,US,US/Eastern,KSNC,2016-12-01 13:55:00,53.6,,54.0,29.57,10.0,WNW,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-314668,MapQuest,201.0,3,2017-01-31 13:27:17,2017-01-31 14:11:43,37.6633,-122.105919,,,0.01,Accident on I-880 Southbound at Exit 29 A St.,,Nimitz Fwy S,R,Hayward,Alameda,CA,94541,US,US/Pacific,KHWD,2017-01-31 13:54:00,57.9,,58.0,30.09,5.0,Calm,,,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1221329,MapQuest,201.0,2,2019-09-17 09:44:30,2019-09-17 10:14:12,29.507589,-98.544388,,,0.0,Accident on I-410-Loop Westbound at Cherry Ridge Dr.,3131.0,NW Loop 410,R,San Antonio,Bexar,TX,78230-5111,US,US/Central,KSAT,2019-09-17 09:51:00,82.0,82.0,65.0,29.12,10.0,VAR,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3323921,Bing,,2,2020-11-28 14:55:22,2020-11-28 19:01:38,44.970592,-93.346077,44.970512,-93.335537,0.515,Incident on I-394 REV EB near MN-100 Drive with caution.,,I-394 W,R,Minneapolis,Hennepin,MN,55416,US,US/Central,KMSP,2020-11-28 14:53:00,50.0,50.0,43.0,28.99,10.0,WSW,12.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-4114433,Bing,,2,2017-12-23 18:30:22,2017-12-23 19:00:22,26.652231,-82.04004,26.652231,-82.04004,0.0,At Embers Pky W - Accident.,3138.0, Embers Pkwy,L,Cape Coral,Lee,FL,33991,US,US/Eastern,KFMY,2017-12-23 18:53:00,73.9,,79.0,30.14,9.0,Calm,,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-544345,MapQuest,201.0,3,2020-12-07 13:50:16,2020-12-07 15:54:16,37.634975,-122.086945,,,0.0,#2 lane blocked due to accident on I-880 Southbound before Exit 26 Tennyson Rd.,,I-880 S,R,Hayward,Alameda,CA,94545,US,US/Pacific,KHWD,2020-12-07 13:54:00,75.0,75.0,16.0,30.1,10.0,NE,12.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2646006,MapQuest,201.0,2,2017-09-29 14:55:14,2017-09-29 15:39:49,35.107994,-80.858315,,,0.0,Accident on Park Rd at Arbor Pointe Dr.,,Arbor Pointe Dr,R,Charlotte,Mecklenburg,NC,28210,US,US/Eastern,KCLT,2017-09-29 14:52:00,79.0,,47.0,30.03,10.0,North,9.2,,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-2186710,MapQuest,201.0,2,2018-04-12 19:59:52,2018-04-12 20:44:31,34.273602,-118.59053,,,0.0,HOV lane blocked due to accident on CA-118 Eastbound at Exit 35 De Soto Ave.,,De Soto Ave,R,Chatsworth,Los Angeles,CA,91311,US,US/Pacific,KVNY,2018-04-12 19:51:00,59.0,,21.0,30.04,10.0,NNE,28.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-191286,MapQuest,201.0,3,2016-08-26 17:13:24,2016-08-26 17:43:24,42.496212,-83.358414,,,0.0,Right hand shoulder blocked due to accident on I-696 Westbound at Exit 5 Orchard Lake Rd.,,Orchard Lake Rd,R,Farmington,Oakland,MI,48334,US,US/Eastern,KVLL,2016-08-26 17:15:00,86.2,,34.0,30.12,10.0,WNW,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1550768,MapQuest,201.0,2,2019-03-29 13:23:35,2019-03-29 14:09:44,30.24135,-97.75798,,,0.0,Accident on Oltorf St at Durwood St.,313.0,W Oltorf St,L,Austin,Travis,TX,78704-5526,US,US/Central,KATT,2019-03-29 13:36:00,73.9,,59.0,29.97,10.0,South,8.1,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-2140417,MapQuest,201.0,2,2018-05-21 06:43:34,2018-05-21 07:13:20,38.979088,-77.515625,,,0.0,Accident on Loudoun County Pkwy at Evergreen Ridge Dr.,,Loudoun County Pkwy,R,Ashburn,Loudoun,VA,20148,US,US/Eastern,KIAD,2018-05-21 06:52:00,66.0,,87.0,30.17,10.0,NNE,8.1,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-761088,MapQuest-Bing,201.0,3,2020-06-03 17:33:39,2020-06-03 18:32:43,29.69593,-95.297867,,,0.0,Right and center lane blocked due to accident on I-610 Eastbound at Woodridge Dr.,7301.0,South Loop E,R,Houston,Harris,TX,77087-3701,US,US/Central,KHOU,2020-06-03 17:53:00,82.0,82.0,79.0,29.85,10.0,CALM,0.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-164146,MapQuest,201.0,2,2016-10-10 14:06:17,2016-10-10 14:35:21,41.141983,-95.966766,,,0.0,Accident on 36th St at Twin Creek Dr.,11365.0,S 36th St,L,Bellevue,Sarpy,NE,68123,US,US/Central,KOFF,2016-10-10 13:58:00,62.1,,67.0,30.1,10.0,SSW,13.8,,Overcast,False,False,True,False,False,True,False,False,False,False,False,True,False,Day,Day,Day,Day
A-3396118,Bing,,2,2020-11-11 23:58:08,2020-11-12 01:51:10,29.941745,-90.07273,29.941535,-90.07234,0.027,Incident on US-90B near TCHOUPITOULAS EXIT Drive with caution.,,The Greater New Orleans Bridge,R,New Orleans,Orleans,LA,70130,US,US/Pacific,KAUD,2020-11-11 23:55:00,70.0,70.0,100.0,29.91,10.0,N,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Night,Night
A-3444744,Bing,,3,2020-05-26 08:36:35,2020-05-26 09:06:35,38.10928,-78.99285,38.10928,-78.99285,0.0,At I-81 - Serious accident.,1198.0, Jefferson Hwy,R,Staunton,Augusta,VA,24401,US,US/Eastern,KSHD,2020-05-26 08:35:00,63.0,63.0,99.0,28.95,10.0,NNE,3.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
