ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),State_Name
A-1086511,2,32.749809,-96.874184,Dallas,Dallas,TX,58,58,93,29.2,2,8,0.01,Texas
A-3681557,2,46.75097,-92.10215,Duluth,St. Louis,MN,19,5,74,29.63,10,15,0,Minnesota
A-1205784,2,33.378361,-111.644699,Mesa,Maricopa,AZ,79,79,65,28.44,10,6,0,Arizona
A-3073773,2,37.71601,-79.446612,Glasgow,Rockbridge,VA,65,65,75,29.07,10,3,0,Virginia
A-620302,2,40.00341,-82.979713,Columbus,Franklin,OH,63,63,93,28.9,10,0,0,Ohio
A-3825964,2,34.165328,-118.492362,Encino,Los Angeles,CA,67,67,5,29.26,10,21,0,California
A-3868443,2,33.383942,-117.578832,San Clemente,San Diego,CA,83,83,47,29.8,10,7,0,California
A-3742350,2,34.026762,-118.430113,Los Angeles,Los Angeles,CA,61,61,27,29.91,10,5,0,California
A-3005336,2,39.543946,-76.666427,Sparks Glencoe,Baltimore County,MD,63,63,100,29.32,7,3,0,Maryland
A-981972,2,29.952787,-90.084541,New Orleans,Orleans,LA,62,62,96,29.89,6,6,0.05,Louisiana
A-1403033,2,29.421801,-98.500053,San Antonio,Bexar,TX,69,69,65,29.34,10,6,0,Texas
A-551180,3,29.897593,-95.412392,Houston,Harris,TX,43,34,53,30.27,10,20,0,Texas
A-961086,2,46.474388,-93.901123,Deerwood,Crow Wing,MN,-11,-23,77,29.24,10,5,0,Minnesota
A-3685048,2,42.29812,-71.80426,Worcester,Worcester,MA,37,31,79,29.08,10,8,0,Massachusetts
A-3530833,4,39.74154,-83.80708,Cedarville,Greene,OH,70,70,100,28.8,2,0,0,Ohio
A-2015237,3,34.340374,-118.520164,Newhall,Los Angeles,CA,76,76,67,29.16,10,12,0,California
A-635902,2,29.738581,-95.605957,Houston,Harris,TX,75,75,79,29.87,10,7,0,Texas
A-3568192,2,34.135921,-117.399917,Rialto,San Bernardino,CA,63,63,77,28.74,10,5,0,California
A-3807784,2,37.844073,-122.29764,Emeryville,Alameda,CA,67,67,52,29.95,10,24,0,California
A-2959228,2,27.462182,-82.546645,Bradenton,Manatee,FL,78,78,66,30.01,10,9,0,Florida
A-871162,2,38.351238,-121.804733,Dixon,Solano,CA,86,86,23,29.97,10,7,0,California
A-623851,3,36.838394,-76.159599,Virginia Beach,Virginia Beach,VA,65,65,68,29.9,10,13,0,Virginia
A-3506725,2,28.09894,-80.70021,Melbourne,Brevard,FL,70,70,90,29.93,10,6,0,Florida
A-640021,2,26.453091,-81.703812,Estero,Lee,FL,88,88,63,29.89,10,9,0,Florida
A-2959938,2,42.970719,-85.686419,Grand Rapids,Kent,MI,29,19,75,29.03,10,13,0,Michigan
A-708707,2,34.261539,-117.20356,Lake Arrowhead,San Bernardino,CA,73,73,50,28.71,7,0,0,California
A-919927,2,34.685879,-82.999901,Seneca,Oconee,SC,56,56,36,28.99,10,5,0,South Carolina
A-607415,2,36.26149,-121.179291,King City,Monterey,CA,72,72,57,29.71,7,8,0,California
A-3527659,2,34.193874,-117.365475,San Bernardino,San Bernardino,CA,68,68,67,28.67,10,5,0,California
A-3193282,2,28.57456,-81.452018,Orlando,Orange,FL,78,78,62,30.06,10,20,0,Florida
A-3697889,2,36.909455,-120.006236,Madera,Madera,CA,57,57,77,29.96,10,3,0,California
A-1148792,2,40.531738,-74.857323,Flemington,Hunterdon,NJ,36,36,97,29.92,10,0,0,New Jersey
A-3828622,2,33.781287,-117.212297,Perris,Riverside,CA,44,44,13,28.48,10,3,0,California
A-3692289,2,45.20314,-93.04878,Hugo,Anoka,MN,10,-8,73,28.88,5,20,0,Minnesota
A-1100369,2,33.854271,-80.368347,Sumter,Sumter,SC,36,36,93,30.06,9,0,0,South Carolina
A-3185508,2,25.857462,-80.244209,Miami,Miami-Dade,FL,76,76,87,29.95,10,8,0,Florida
A-604841,2,33.893169,-79.801842,Lake City,Florence,SC,63,63,94,30.04,5,8,0,South Carolina
A-1381402,2,33.764729,-79.019928,Conway,Horry,SC,84,84,51,30.12,7,6,0,South Carolina
A-4222282,2,45.620206,-123.409513,Nehalem,Tillamook,OR,61,61,94,29.99,10,6,0,Oregon
A-324435,2,41.849903,-87.834023,Maywood,Cook,IL,43,39.5,100,29.38,0.5,5.8,0,Illinois
A-3589298,2,35.90199,-78.79065,Raleigh,Wake,NC,83,83,47,29.63,10,18,0,North Carolina
A-1468290,3,33.978264,-81.194946,Lexington,Lexington,SC,68,68,84,29.83,10,6,0,South Carolina
A-552718,2,35.2272,-80.843063,Charlotte,Mecklenburg,NC,67,67,57,29.23,10,0,0,North Carolina
A-521694,3,33.911644,-86.865051,Hayden,Blount,AL,59,59,49,29.29,10,17,0,Alabama
A-3544755,1,36.26441,-86.73229,Madison,Davidson,TN,80,80,39,29.57,10,10,0,Tennessee
A-1466953,2,35.383663,-119.003891,Bakersfield,Kern,CA,59,59,39,29.61,10,6,0,California
A-1488605,2,42.741089,-84.678932,Lansing,Eaton,MI,40,40,79,29.14,10,0,0,Michigan
A-618896,3,33.802845,-118.125854,Long Beach,Los Angeles,CA,76,76,62,29.85,10,9,0,California
A-4179717,2,42.544935,-123.370361,Grants Pass,Josephine,OR,51,51,50,26.06,10,14,0,Oregon
A-705605,2,37.505173,-122.358253,Redwood City,San Mateo,CA,63,63,77,29.93,10,5,0,California
A-1039673,2,36.134209,-86.773987,Nashville,Davidson,TN,40,40,73,29.43,10,0,0,Tennessee
A-2449216,2,39.73288,-104.893394,Denver,Denver,CO,17.1,6.6,84,30.01,0.8,8.1,0.01,Colorado
A-3001802,2,25.870485,-80.208942,Miami,Miami-Dade,FL,89,89,61,29.92,10,13,0,Florida
A-3138957,2,33.8903,-118.10469,Norwalk,Los Angeles,CA,64,64,11,29.99,10,10,0,California
A-3811540,2,38.543915,-122.806043,Windsor,Sonoma,CA,43,43,100,29.96,10,3,0,California
A-672387,3,37.710499,-122.12574,San Leandro,Alameda,CA,71,71,57,29.76,5,13,0,California
A-1490158,2,36.133461,-95.888962,Tulsa,Tulsa,OK,62,62,78,29.13,9,0,0,Oklahoma
A-3610769,1,30.24,-82.25878,Glen Saint Mary,Baker,FL,84,84,55,29.7,10,13,0,Florida
A-1066659,2,35.765942,-78.569069,Raleigh,Wake,NC,44,44,76,29.49,10,3,0,North Carolina
A-3727862,2,43.61588,-122.10104,Oakridge,Lane,OR,47,41,86,29.71,10,13,0.05,Oregon
A-3163294,2,45.370949,-122.746821,Tualatin,Washington,OR,51,51,86,29.76,7,10,0.01,Oregon
A-3159913,2,34.15445,-118.314565,Los Angeles,Los Angeles,CA,88,88,26,29.02,10,7,0,California
A-1424744,2,37.29697,-121.93988,San Jose,Santa Clara,CA,69,69,61,29.79,10,8,0,California
A-686353,4,37.497978,-79.750885,Buchanan,Botetourt,VA,77,77,79,28.79,10,5,0,Virginia
A-3499208,2,40.82738,-72.99509,Medford,Suffolk,NY,57,57,72,30.08,10,8,0,New York
A-570550,3,34.14867,-118.050171,Arcadia,Los Angeles,CA,74,74,40,29.96,10,6,0,California
A-3296556,2,28.482533,-81.468831,Orlando,Orange,FL,74,74,100,29.94,10,5,0,Florida
A-566549,2,28.502138,-81.244408,Orlando,Orange,FL,65,65,68,30.13,10,12,0,Florida
A-3038759,2,33.988449,-118.280191,Los Angeles,Los Angeles,CA,66,66,78,29.94,3,0,0,California
A-3802672,2,37.701151,-121.823713,Livermore,Alameda,CA,70,70,27,29.38,10,10,0,California
A-670458,2,36.093906,-95.833214,Tulsa,Tulsa,OK,66,66,37,29.47,10,7,0,Oklahoma
A-1123959,2,25.924681,-80.295738,Hialeah,Miami-Dade,FL,75,75,87,30,9,7,0.01,Florida
A-3554385,2,33.930997,-118.280059,Los Angeles,Los Angeles,CA,70,70,65,29.86,10,14,0,California
A-3467198,2,39.14522,-77.22003,Gaithersburg,Montgomery,MD,57,57,96,29.12,10,7,0.02,Maryland
A-3458361,1,40.42736,-111.88691,Lehi,Utah,UT,61,61,48,25.45,10,5,0,Utah
A-3854072,2,34.135372,-117.986279,Duarte,Los Angeles,CA,80,80,48,29.81,10,9,0,California
A-1026813,2,38.416809,-121.859627,Dixon,Solano,CA,45,45,76,30.03,10,3,0,California
A-818982,2,36.162258,-86.849152,Nashville,Davidson,TN,60,60,27,29.38,10,5,0,Tennessee
A-736971,2,35.377129,-97.547852,Oklahoma City,Oklahoma,OK,78,78,54,28.57,10,13,0,Oklahoma
A-1321086,2,40.238235,-76.894981,Lemoyne,Cumberland,PA,88,88,40,29.52,10,9,0,Pennsylvania
A-703971,3,33.229958,-97.174103,Denton,Denton,TX,90,90,50,29.31,10,3,0,Texas
A-612551,3,25.94907,-80.352074,Hialeah,Miami-Dade,FL,84,84,55,30.02,10,18,0.02,Florida
A-4187412,3,41.284945,-72.928194,New Haven,New Haven,CT,66,66,34,29.96,10,10,0,Connecticut
A-3774012,2,44.97188,-93.38188,Minneapolis,Hennepin,MN,15,5,77,29.07,4,7,0,Minnesota
A-3806041,3,47.161,-122.48146,Lakewood,Pierce,WA,50,50,100,29.45,10,0,0,Washington
A-3697361,2,37.561605,-122.304074,San Mateo,San Mateo,CA,59,59,72,30.22,10,3,0,California
A-3167563,2,27.937659,-82.288477,Brandon,Hillsborough,FL,79,79,54,30.01,10,3,0,Florida
A-4196691,2,43.589132,-70.387529,Scarborough,Cumberland,ME,66,66,52,29.82,10,8,0,Maine
A-690599,3,42.378738,-83.215485,Detroit,Wayne,MI,80,80,56,29.32,10,12,0,Michigan
A-1339367,2,36.676849,-119.457451,Reedley,Fresno,CA,89,89,43,29.51,10,6,0,California
A-721400,2,38.007191,-84.431213,Lexington,Fayette,KY,76,76,87,28.97,10,7,0,Kentucky
A-2976434,2,36.130744,-86.727506,Nashville,Davidson,TN,45,45,74,29.42,10,0,0,Tennessee
A-3783275,2,33.74053,-117.83381,Tustin,Orange,CA,50,50,39,30.01,10,0,0,California
A-2461803,2,42.971844,-85.740578,Grand Rapids,Kent,MI,35.1,27.9,96,30.04,3,9.2,0.02,Michigan
A-1637629,2,35.101646,-80.778999,Charlotte,Mecklenburg,NC,37,31,93,30.16,5,8.1,0,North Carolina
A-1646401,2,35.210701,-80.832474,Charlotte,Mecklenburg,NC,43,41.3,93,30.19,6,3.5,0.04,North Carolina
A-3847526,2,44.76189,-117.18736,Richland,Baker,OR,27,22,85,26.49,10,5,0,Oregon
A-873662,3,38.421856,-77.422012,Stafford,Stafford,VA,35,28,35,29.93,10,9,0,Virginia
A-3579111,2,42.30971,-122.84719,Medford,Jackson,OR,46,42,50,28.39,10,7,0,Oregon
A-3879542,2,39.126096,-121.579984,Olivehurst,Yuba,CA,56,56,77,29.94,10,0,0,California
A-3790651,2,33.893625,-118.047021,Santa Fe Springs,Los Angeles,CA,70,70,49,29.79,10,7,0,California
A-3623629,2,34.03767,-118.28076,Los Angeles,Los Angeles,CA,59,59,81,29.71,10,0,0,California
A-1520980,2,41.897888,-87.949081,Elmhurst,DuPage,IL,39.9,32.1,93,29.93,9,13.8,0.1,Illinois
A-3811924,2,33.783871,-118.09131,Los Alamitos,Orange,CA,82,82,41,29.8,10,6,0,California
A-3754887,2,34.58763,-118.296799,Santa Clarita,Los Angeles,CA,55,55,42,29.08,10,12,0,California
A-3064407,2,36.360877,-121.900615,Big Sur,Monterey,CA,67,67,47,29.68,10,3,0,California
A-3130332,2,34.03617,-118.219857,Los Angeles,Los Angeles,CA,52,52,69,30.01,10,0,0,California
A-3614619,2,37.54728,-77.4376,Richmond,Richmond City,VA,63,63,27,29.65,10,16,0,Virginia
A-841775,3,42.868401,-78.831551,Buffalo,Erie,NY,41,35,76,29.35,10,9,0.01,New York
A-856015,2,34.222115,-118.36647,Sun Valley,Los Angeles,CA,48,48,89,29.21,10,0,0.03,California
A-1290500,2,39.899681,-75.174652,Philadelphia,Philadelphia,PA,78,78,58,30.1,10,6,0,Pennsylvania
A-3653220,2,45.49859,-122.51928,Portland,Multnomah,OR,61,61,54,30.23,10,3,0,Oregon
A-571020,3,35.803638,-78.693962,Raleigh,Wake,NC,52,52,100,29.6,0.5,5,0,North Carolina
A-3637514,2,37.50099,-77.37939,Henrico,Henrico,VA,82,82,38,29.43,10,26,0,Virginia
A-3402921,2,35.88419,-78.740805,Raleigh,Wake,NC,51,51,77,29.71,10,7,0,North Carolina
A-3811502,2,38.101914,-121.15089,Lodi,San Joaquin,CA,54,54,86,30.02,10,3,0,California
A-1294813,3,39.310474,-76.541039,Baltimore,Baltimore City,MD,88,88,49,30.24,10,9,0,Maryland
A-936246,2,39.792992,-84.26239,Dayton,Montgomery,OH,31,23,89,28.47,9,8,0,Ohio
A-3662420,3,35.27285,-77.91065,Goldsboro,Wayne,NC,77,77,41,29.58,10,20,0,North Carolina
A-744985,2,33.736462,-78.947533,Myrtle Beach,Horry,SC,84,84,82,30.01,10,12,0,South Carolina
A-3627884,3,42.17585,-88.13577,Barrington,Lake,IL,59,59,75,28.99,10,7,0,Illinois
A-3451252,1,46.10669,-123.20672,Clatskanie,Columbia,OR,71,71,49,29.97,10,6,0,Oregon
A-4173164,2,34.15582,-118.29727,Los Angeles,Los Angeles,CA,73,73,44,29.79,10,5,0,California
A-1491492,2,35.198933,-80.771675,Charlotte,Mecklenburg,NC,71,71,63,29.07,10,6,0,North Carolina
A-4196821,3,36.83779,-76.09995,Virginia Beach,Virginia Beach,VA,72,72,97,29.84,3,6,0.24,Virginia
A-1494473,2,44.927143,-93.069496,Saint Paul,Ramsey,MN,49,42,48,29.28,10,20,0,Minnesota
A-787839,3,40.597549,-74.625229,Bridgewater,Somerset,NJ,86,86,57,29.84,10,0,0,New Jersey
A-3217880,2,38.760297,-122.154249,Brooks,Yolo,CA,55,55,41,30.11,9,3,0,California
A-1196824,2,33.334087,-86.968994,Bessemer,Jefferson,AL,93,93,38,29.34,10,7,0,Alabama
A-534485,2,30.37418,-86.237373,Santa Rosa Beach,Walton,FL,56,56,77,30,10,21,0,Florida
A-420270,2,40.539864,-74.338646,Edison,Middlesex,NJ,44.1,39.5,95,29.26,3,8.1,0.37,New Jersey
A-3081724,2,29.552438,-98.354134,San Antonio,Bexar,TX,60,60,42,29.23,10,3,0,Texas
A-3383325,2,36.157625,-86.760395,Nashville,Davidson,TN,39,33,93,29.49,4,9,0,Tennessee
A-1074492,2,30.249353,-97.607437,Austin,Travis,TX,82,82,14,29.55,10,6,0,Texas
A-3177856,2,32.287352,-90.167963,Jackson,Hinds,MS,53,53,61,29.9,10,0,0,Mississippi
A-1241858,2,34.806839,-82.222267,Simpsonville,Greenville,SC,88,88,40,28.92,10,5,0,South Carolina
A-921712,2,35.94223,-78.68631,Raleigh,Wake,NC,44,42,58,29.67,10,5,0,North Carolina
A-524922,2,29.673475,-95.289291,Houston,Harris,TX,63,63,65,30.12,10,6,0,Texas
A-1210735,2,39.919659,-105.101563,Broomfield,Broomfield,CO,66,66,64,24.41,20,5,0,Colorado
A-1483281,3,33.815598,-117.915787,Anaheim,Orange,CA,58,58,75,29.82,10,3,0,California
A-1293093,2,35.748169,-78.606499,Raleigh,Wake,NC,82,82,45,29.77,10,7,0,North Carolina
A-1364938,3,35.199406,-89.78231,Cordova,Shelby,TN,70,70,100,29.45,7,0,0,Tennessee
A-1636985,3,38.539478,-90.495323,Valley Park,St. Louis County,MO,34,28,96,30.12,1,6.9,0.01,Missouri
A-3628342,1,47.53981,-122.3374,Seattle,King,WA,59,59,42,30.2,10,10,0,Washington
A-3549073,2,42.28725,-71.0427,Dorchester,Suffolk,MA,67,67,45,30.13,10,5,0,Massachusetts
A-3230626,2,39.957014,-75.15545,Philadelphia,Philadelphia,PA,53,53,77,30,10,13,0,Pennsylvania
A-3441163,2,41.052228,-73.810476,Elmsford,Westchester,NY,66,66,43,29.46,10,8,0,New York
A-4166847,3,37.70867,-122.47128,San Francisco,San Francisco,CA,58,58,87,30.26,10,9,0,California
A-681724,3,42.346722,-71.06073,Boston,Suffolk,MA,66,66,90,30.02,10,9,0,Massachusetts
A-3784811,2,34.75612,-118.795578,Lebec,Los Angeles,CA,39,28,70,25.49,10,23,0,California
A-268599,2,29.666801,-95.600555,Houston,Harris,TX,35.1,26.9,85,30.15,9,11.5,0,Texas
A-4234639,2,37.7019,-121.907981,Dublin,Alameda,CA,59,59,72,29.53,10,0,0,California
A-3184669,2,44.966104,-93.255346,Minneapolis,Hennepin,MN,26,21,81,29.64,10,5,0,Minnesota
A-1103454,2,30.255119,-97.692757,Austin,Travis,TX,81,81,54,29.4,10,3,0,Texas
A-605388,3,29.880484,-95.324104,Houston,Harris,TX,94,94,47,29.78,10,10,0,Texas
A-891412,3,40.789791,-73.82251,Whitestone,Queens,NY,58,58,42,30.19,10,18,0,New York
A-3707983,3,33.7659,-84.49683,Atlanta,Fulton,GA,43,37,80,29.21,10,10,0,Georgia
A-756539,2,30.424038,-97.671783,Austin,Travis,TX,87,87,32,29.36,10,9,0,Texas
A-3536500,2,26.11696,-80.16858,Fort Lauderdale,Broward,FL,82,82,90,29.98,10,5,0,Florida
A-3753043,2,33.818083,-117.876166,Anaheim,Orange,CA,54,54,75,29.74,7,17,0.04,California
A-1426787,2,47.692478,-122.360672,Seattle,King,WA,55,55,74,29.87,10,12,0,Washington
A-871652,3,30.179037,-82.688286,Lake City,Columbia,FL,79,79,32,30.07,10,6,0,Florida
A-3595466,3,25.92552,-80.26555,Opa Locka,Miami-Dade,FL,81,81,58,30.15,10,10,0,Florida
A-3606465,2,39.093778,-122.902125,Lakeport,Lake,CA,45,45,86,29.51,10,0,0,California
A-3739102,2,34.011989,-117.434262,Jurupa Valley,Riverside,CA,55,55,80,29.26,9,6,0,California
A-951960,1,34.242741,-118.57122,Chatsworth,Los Angeles,CA,66,66,32,29.12,10,9,0,California
A-4234765,2,40.85318,-73.96068,Fort Lee,Bergen,NJ,73,73,87,29.78,5,6,0,New Jersey
A-3831418,2,40.63036,-111.87506,Midvale,Salt Lake,UT,36,36,62,25.85,10,0,0,Utah
A-1071544,2,42.056335,-88.135307,Hoffman Estates,Cook,IL,63,63,78,28.62,10,20,0,Illinois
A-947545,3,38.236774,-85.752937,Louisville,Jefferson,KY,39,32,89,29.29,2,10,0.48,Kentucky
A-1152924,2,33.044956,-95.682854,Sulphur Springs,Hopkins,TX,43,37,58,29.73,10,10,0,Texas
A-3625056,2,30.41265,-84.30338,Tallahassee,Leon,FL,63,63,84,30.02,10,0,0,Florida
A-1842288,3,30.570066,-87.031418,Milton,Santa Rosa,FL,72,72,69,30.1,10,7,0,Florida
A-4208859,3,29.830671,-95.382101,Houston,Harris,TX,89,89,55,29.87,10,8,0,Texas
A-3836078,3,29.80978,-95.34205,Houston,Harris,TX,68,68,93,30.03,0.75,17,0.42,Texas
A-3778681,2,44.89881,-93.40045,Minneapolis,Hennepin,MN,4,4,73,29.15,10,3,0,Minnesota
A-1057712,2,34.030186,-117.707169,Chino,San Bernardino,CA,79,79,34,29.15,10,10,0,California
A-3493857,2,43.11519,-76.26025,Syracuse,Onondaga,NY,56,56,90,29.46,10,0,0,New York
A-2998097,2,33.779061,-117.876953,Orange,Orange,CA,64,64,84,29.98,7,5,0,California
A-1401289,3,26.62822,-80.067596,Lake Worth,Palm Beach,FL,74,74,91,29.95,10,3,0,Florida
A-3325235,2,44.858583,-93.34466,Minneapolis,Hennepin,MN,6,-14,80,28.82,1,21,0,Minnesota
A-1412608,2,35.623718,-97.567146,Oklahoma City,Oklahoma,OK,77,77,69,28.3,10,21,0,Oklahoma
A-1450750,2,33.14135,-117.104912,Escondido,San Diego,CA,59,59,81,29.7,10,3,0,California
A-1221924,3,37.602924,-113.16153,Cedar City,Iron,UT,73,73,14,24.45,10,14,0,Utah
A-810156,2,44.728191,-93.131027,Rosemount,Dakota,MN,77,77,57,29.12,10,7,0,Minnesota
A-841977,3,40.248787,-75.345245,Harleysville,Montgomery,PA,40,36,100,29.75,5,6,0.04,Pennsylvania
A-999445,3,42.427994,-71.258606,Lexington,Middlesex,MA,39,30,50,29.53,10,16,0,Massachusetts
A-617552,2,35.804207,-78.427139,Knightdale,Wake,NC,64,64,100,29.66,4,3,0,North Carolina
A-3053418,2,33.832622,-84.251135,Tucker,DeKalb,GA,73,73,81,28.91,10,7,0,Georgia
A-1079930,2,36.02433,-95.949722,Tulsa,Tulsa,OK,54,54,97,29.45,5,7,0.15,Oklahoma
A-325042,2,42.863396,-83.71981,Fenton,Genesee,MI,24.1,18.2,91,29.52,6,4.6,0,Michigan
A-1149064,2,34.813679,-82.135071,Woodruff,Spartanburg,SC,34,34,93,29.15,10,0,0,South Carolina
A-1333696,2,38.896049,-76.906563,Capitol Heights,Prince George's,MD,67,67,48,29.66,10,5,0,Maryland
A-1132037,2,35.435291,-97.501404,Oklahoma City,Oklahoma,OK,42,36,68,28.55,6,10,0,Oklahoma
A-3038197,2,33.930942,-118.034876,Whittier,Los Angeles,CA,63,63,78,29.62,10,0,0,California
A-3660310,1,38.3531,-122.33134,Napa,Napa,CA,45,45,90,30.07,10,0,0,California
A-971554,2,30.201813,-95.51107,Spring,Montgomery,TX,68,68,42,29.72,10,10,0,Texas
A-1097916,2,33.930241,-118.280624,Los Angeles,Los Angeles,CA,60,60,12,30.01,10,3,0,California
A-4216475,2,44.044951,-116.971881,Ontario,Malheur,OR,86,86,28,27.76,10,3,0,Oregon
A-657205,3,36.15654,-86.760315,Nashville,Davidson,TN,75,75,62,29.44,10,6,0,Tennessee
A-566477,3,26.719088,-80.089302,West Palm Beach,Palm Beach,FL,76,76,91,30.07,10,6,0.13,Florida
A-913864,2,35.623638,-97.549561,Edmond,Oklahoma,OK,56,56,36,28.56,10,16,0,Oklahoma
A-4219260,2,37.48764,-122.20732,Redwood City,San Mateo,CA,72,72,60,30.01,10,15,0,California
A-1194786,2,29.580669,-95.480087,Houston,Fort Bend,TX,93,93,56,29.82,10,9,0,Texas
A-3506375,3,39.69975,-86.10736,Indianapolis,Marion,IN,61,61,78,29.18,10,7,0,Indiana
A-1115352,3,28.661943,-81.388611,Altamonte Springs,Seminole,FL,64,64,75,30.01,10,3,0,Florida
A-3480915,3,25.88879,-80.20882,Miami,Miami-Dade,FL,82,82,52,29.98,10,13,0,Florida
A-1472426,2,39.245773,-94.538811,Kansas City,Clay,MO,49,45,50,29.09,10,9,0,Missouri
A-1101882,3,34.196293,-117.419182,San Bernardino,San Bernardino,CA,68,68,16,28.74,7,0,0,California
A-3041464,2,44.95175,-93.166953,Saint Paul,Ramsey,MN,69,69,32,29.02,10,6,0,Minnesota
A-307145,2,47.543243,-122.33448,Seattle,King,WA,45,40.1,97,30.29,10,9.2,0.01,Washington
A-3185902,2,37.767295,-79.405052,Lexington,Rockbridge,VA,65,65,93,26.08,0,7,0,Virginia
A-1127790,2,42.009972,-88.359421,Elgin,Kane,IL,17,9,84,29.5,5,6,0,Illinois
A-1022346,3,36.783379,-80.829849,Hillsville,Carroll,VA,50,48,82,27.31,10,6,0,Virginia
A-1017075,2,37.018246,-122.027573,Santa Cruz,Santa Cruz,CA,57,57,100,30.16,1,0,0,California
A-3146262,2,30.323699,-85.45146,Panama City,Bay,FL,36,30,51,30.24,10,7,0,Florida
A-545594,2,27.943951,-82.335258,Tampa,Hillsborough,FL,45,45,93,30.24,10,0,0,Florida
A-3749182,2,44.09757,-123.11742,Eugene,Lane,OR,38,38,89,29.58,10,0,0,Oregon
A-3373770,2,38.61852,-77.29827,Woodbridge,Prince William,VA,71,71,80,29.94,10,5,0,Virginia
A-1435620,3,43.046677,-88.255661,Waukesha,Waukesha,WI,64,64,77,28.79,10,0,0,Wisconsin
A-3463023,2,39.33947,-110.37208,Green River,Emery,UT,91,91,11,25.32,10,20,0,Utah
A-1200565,2,35.59148,-78.793091,Fuquay Varina,Wake,NC,84,84,57,29.58,10,5,0,North Carolina
A-555673,2,32.732609,-86.842133,Maplesville,Chilton,AL,60,60,100,29.42,10,0,0,Alabama
A-3515842,4,41.16375,-73.37444,Westport,Fairfield,CT,82,82,60,29.72,10,8,0,Connecticut
A-1315060,2,40.951599,-73.852814,Yonkers,Westchester,NY,69,69,90,29.29,10,6,0,New York
A-1110680,2,38.940842,-76.853706,Upper Marlboro,Prince George's,MD,35,29,52,30.05,10,6,0,Maryland
A-1102719,2,28.48023,-81.475395,Orlando,Orange,FL,70,70,90,29.99,9,0,0,Florida
A-1290416,2,43.160561,-77.547119,Rochester,Monroe,NY,76,76,54,29.56,10,8,0,New York
A-3406812,2,35.703346,-78.588858,Garner,Wake,NC,41,36,79,29.53,10,7,0,North Carolina
A-3069069,2,30.238216,-97.798998,Austin,Travis,TX,59,59,42,29.49,10,0,0,Texas
A-879814,3,32.557709,-93.678612,Bossier City,Bossier,LA,71,71,28,29.99,10,13,0,Louisiana
A-3075371,2,30.435709,-84.372714,Tallahassee,Leon,FL,74,74,62,30.14,10,7,0,Florida
A-1074724,2,36.155998,-86.788841,Nashville,Davidson,TN,57,57,59,29.33,10,10,0,Tennessee
A-924079,2,34.902149,-82.451111,Greenville,Greenville,SC,39,33,86,29.02,10,9,0,South Carolina
A-643543,2,37.398972,-76.521423,Gloucester,Gloucester,VA,68,68,50,30.09,10,0,0,Virginia
A-3625613,1,32.26115,-110.995,Tucson,Pima,AZ,57,57,40,27.24,10,8,0,Arizona
A-962517,2,35.867004,-78.827332,Morrisville,Wake,NC,41,35,62,29.97,10,9,0,North Carolina
A-1475163,2,36.139236,-86.666046,Nashville,Davidson,TN,77,77,29,29.42,10,16,0,Tennessee
A-3488699,2,32.799,-96.79319,Dallas,Dallas,TX,79,79,64,29.45,10,14,0,Texas
A-4165436,2,45.390901,-122.576539,Gladstone,Clackamas,OR,57,57,77,29.71,10,0,0.01,Oregon
A-744108,2,44.251041,-123.223099,Junction City,Lane,OR,56,56,75,29.62,10,0,0,Oregon
A-3161939,2,32.610307,-117.090772,Chula Vista,San Diego,CA,56,56,44,30,10,6,0,California
A-977011,2,45.067642,-93.247421,Minneapolis,Anoka,MN,21,21,42,29.19,10,3,0,Minnesota
A-701757,2,40.698391,-73.682091,Franklin Square,Nassau,NY,76,76,91,30.07,10,6,0,New York
A-1156080,2,33.959099,-117.309692,Riverside,Riverside,CA,46,42,89,28.78,10,8,0,California
A-1330355,2,43.060558,-83.772957,Flint,Genesee,MI,79,79,48,29.08,10,6,0,Michigan
A-169300,3,42.479149,-87.947685,Zion,Lake,IL,35.1,26.4,92,29.7,2.5,12.7,0.01,Illinois
A-1463710,2,29.45932,-98.638329,San Antonio,Bexar,TX,87,87,37,28.93,10,17,0,Texas
A-1217040,3,25.84856,-80.207298,Miami,Miami-Dade,FL,86,86,77,29.88,10,7,0.02,Florida
A-3439107,2,34.076124,-117.620991,Ontario,San Bernardino,CA,75,75,34,28.85,9,0,0,California
A-1247989,3,37.787418,-122.2481,Oakland,Alameda,CA,73,73,61,29.96,10,18,0,California
A-3454011,3,47.7443,-122.32975,Seattle,King,WA,64,64,60,29.29,10,7,0,Washington
A-880524,3,35.76495,-78.739799,Raleigh,Wake,NC,33,33,85,29.59,10,0,0,North Carolina
A-1116737,3,47.104542,-122.588318,Tacoma,Pierce,WA,57,57,91,29.87,10,5,0,Washington
A-1074661,3,32.885769,-96.700294,Dallas,Dallas,TX,75,75,16,29.61,10,0,0,Texas
A-3597802,4,34.98684,-85.20185,Chattanooga,Hamilton,TN,58,58,97,29.34,9,3,0,Tennessee
A-364017,2,41.205601,-95.947067,Omaha,Douglas,NE,27,16.1,84,29.85,4,12.7,0,Nebraska
A-3245466,2,40.867627,-74.446266,Parsippany,Morris,NJ,82,82,89,30.01,10,8,0,New Jersey
