ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
A-1750319,3,41.752499,-91.642059,North Liberty,Johnson,IA,23,9.6,55,30.34,10,16.1,
A-4079295,4,41.694955,-90.565932,Long Grove,Scott,IA,9,0.6,77,30.49,10,4.6,
A-1313245,2,28.982121,-82.041183,Summerfield,Marion,FL,77,77,94,29.91,10,0,0
A-2387639,3,34.796219,-82.380066,Greenville,Greenville,SC,32,,80,30.12,10,,
A-3269276,2,43.943563,-121.028813,Bend,Deschutes,OR,36,36,87,26.44,10,0,0
A-3706682,3,40.76535,-73.71809,Great Neck,Nassau,NY,25,16,49,30.28,10,9,0
A-1906376,2,39.798622,-84.204071,Dayton,Montgomery,OH,66.9,,100,30.02,2,10.4,0.06
A-2118965,3,34.579529,-82.691742,Anderson,Anderson,SC,57.9,,93,30.08,10,,
A-2491602,3,33.538082,-113.155907,Tonopah,Maricopa,AZ,66.2,,23,29.96,10,5.8,
A-4120666,3,34.06776,-117.53934,Ontario,San Bernardino,CA,62.1,,70,29.96,10,6.9,
A-2234768,3,34.122635,-118.478424,Los Angeles,Los Angeles,CA,73.9,,8,30.09,10,4.6,
A-179699,2,43.050426,-83.723457,Flint,Genesee,MI,30,18.3,51,30.38,10,17.3,
A-2719319,2,38.08624,-122.2141,Vallejo,Solano,CA,63,,52,29.82,10,10.4,
A-4044316,3,40.28524,-111.7257,Orem,Utah,UT,53.1,,77,29.7,10,,0.04
A-1303620,2,35.524132,-97.512154,Oklahoma City,Oklahoma,OK,92,92,45,28.58,10,14,0
A-2559030,3,26.655329,-80.069389,West Palm Beach,Palm Beach,FL,75,,100,30.04,2.5,4.6,0.2
A-3414771,2,38.024037,-121.936142,Pittsburg,Contra Costa,CA,54,54,77,30.08,10,10,0.01
A-1088074,3,35.795254,-78.515259,Knightdale,Wake,NC,57,57,94,29.85,7,3,0
A-2402016,3,30.18125,-81.628235,Jacksonville,Duval,FL,64,,87,30.18,7,4.6,
A-3675743,2,33.759833,-117.83117,Santa Ana,Orange,CA,59,59,75,30.09,5,3,0
A-3505980,3,33.96446,-117.3256,Riverside,Riverside,CA,65,65,54,29.09,10,8,0
A-617346,2,39.786629,-84.170837,Dayton,Montgomery,OH,78,78,49,29.07,10,7,0
A-1372434,2,35.011429,-81.950119,Boiling Springs,Spartanburg,SC,88,88,49,29.03,10,3,0
A-1751808,3,40.800999,-74.074303,East Rutherford,Bergen,NJ,45,37.6,46,29.94,10,17.3,
A-3943789,2,35.22215,-80.868,Charlotte,Mecklenburg,NC,43,41.3,56,30.25,10,3.5,
A-2900532,3,33.78487,-84.24601,Avondale Estates,DeKalb,GA,64,,60,29.86,10,,
A-3645926,2,40.76085,-74.00228,New York,New York,NY,44,44,76,29.91,10,0,0
A-1600504,2,34.213619,-79.337448,Marion,Marion,SC,42.8,40.1,100,30.17,3,4.6,
A-2920521,2,40.66534,-74.41624,Berkeley Heights,Union,NJ,59,,94,29.97,15,,
A-2622286,2,35.419106,-97.56395,Oklahoma City,Oklahoma,OK,91.9,,48,29.75,10,21.9,
A-2281535,2,33.878002,-117.601563,Corona,Riverside,CA,46.9,,83,30.09,10,,
A-3022065,2,43.575897,-116.193528,Boise,Ada,ID,52,52,59,26.89,10,8,0
A-1439788,3,35.861076,-78.814896,Morrisville,Wake,NC,82,82,52,29.74,10,9,0
A-3746623,2,34.148519,-118.073332,Pasadena,Los Angeles,CA,,,,,,,
A-2881276,2,35.05041,-80.86809,Pineville,Mecklenburg,NC,55,,43,30.25,10,9.2,
A-2862133,3,25.92554,-80.2649,Opa Locka,Miami-Dade,FL,69.1,,63,30.08,10,9.2,
A-2058879,2,29.704741,-95.583145,Houston,Harris,TX,84.9,,69,29.86,10,11.5,
A-2655561,2,26.556683,-81.881241,Fort Myers,Lee,FL,89.1,,65,30.05,10,6.9,
A-2175033,2,35.236717,-80.77562,Charlotte,Mecklenburg,NC,45,37.6,86,29.82,10,17.3,
A-1415117,2,37.170261,-121.989799,Los Gatos,Santa Clara,CA,52,52,97,29.72,10,5,0.02
A-1386116,2,33.451809,-112.23835,Tolleson,Maricopa,AZ,93,93,13,28.59,10,6,0
A-834791,2,30.285669,-85.618088,Panama City,Bay,FL,59,59,90,30.09,10,0,0
A-1029377,3,37.325211,-121.886246,San Jose,Santa Clara,CA,51,51,89,29.99,10,10,0
A-2973239,2,28.206577,-82.739768,Holiday,Pasco,FL,79,79,77,30,10,9,0
A-486740,2,32.751183,-96.815643,Dallas,Dallas,TX,89.1,,53,29.82,10,5.8,
A-810731,3,37.781403,-121.311836,Lathrop,San Joaquin,CA,70,70,51,29.88,10,16,0
A-1508232,2,41.161739,-96.142906,Omaha,Sarpy,NE,30.2,,65,30.24,10,,
A-1400600,3,27.003523,-80.204712,Hobe Sound,Martin,FL,81,81,74,29.95,7,6,0
A-1085742,2,28.366989,-81.28775,Orlando,Orange,FL,78,78,87,29.95,10,3,0
A-2362544,2,36.059994,-95.93985,Tulsa,Tulsa,OK,55,,59,29.67,10,18.4,
A-1943572,2,33.538704,-112.112434,Phoenix,Maricopa,AZ,97,,30,29.81,10,6.9,
A-3068816,2,40.490487,-79.95194,Pittsburgh,Allegheny,PA,38,32,60,28.81,10,8,0
A-2268248,3,42.487625,-83.221863,Southfield,Oakland,MI,27.5,19.3,67,30.29,10,8.1,
A-2676145,2,36.133446,-86.770409,Nashville,Davidson,TN,84,,65,29.97,10,11.5,
A-1196343,2,42.0546,-87.838158,Niles,Cook,IL,62,62,75,29.34,10,9,0
A-3647396,1,36.76841,-119.83631,Fresno,Fresno,CA,70,70,47,29.54,10,12,0
A-398839,2,38.241432,-122.268944,Napa,Napa,CA,62.1,,75,30.02,10,6.9,
A-1318387,2,39.725639,-104.987442,Denver,Denver,CO,68,68,71,24.48,10,7,0
A-1226462,2,35.20837,-80.839653,Charlotte,Mecklenburg,NC,77,77,82,29.35,10,3,0
A-285800,2,32.7799,-96.822372,Dallas,Dallas,TX,91.9,,54,30.07,10,3.5,
A-302263,2,29.746958,-95.370293,Houston,Harris,TX,91.4,,52,30.01,10,3.5,
A-3728748,3,44.66007,-121.95458,Idanha,Linn,OR,40,40,93,30.01,10,0,0
A-3559712,2,33.17465,-117.34967,Oceanside,San Diego,CA,63,63,84,29.91,5,7,0
A-2335701,2,38.004471,-122.038849,Concord,Contra Costa,CA,53.1,,25,30.32,10,,
A-3292898,2,40.241321,-75.302406,Lansdale,Montgomery,PA,27,15,90,29.39,2,17,0.03
A-3978533,4,38.86877,-76.84118,Upper Marlboro,Prince George's,MD,78.8,,76,30.23,10,,
A-2885780,4,35.91359,-80.85423,Statesville,Iredell,NC,66.9,,49,29.99,10,,
A-1468872,2,36.1478,-95.953712,Tulsa,Tulsa,OK,58,58,31,29.24,10,3,0
A-2898656,3,29.770469,-95.26495,Houston,Harris,TX,73,,76,30.05,10,6.9,
A-1381010,2,37.521069,-77.429123,Richmond,Richmond City,VA,78,78,79,29.93,10,0,0
A-1014262,3,37.707146,-122.470619,Daly City,San Mateo,CA,59,59,83,30.16,10,3,0
A-1735098,3,41.116394,-74.113045,Suffern,Rockland,NY,55,,40,30.49,10,3.5,
A-1817104,2,43.403046,-73.712128,Lake George,Warren,NY,54,,64,29.65,10,9.2,
A-2814255,2,27.48525,-82.43394,Bradenton,Manatee,FL,93.9,,47,30.09,10,5.8,
A-1673586,2,30.44886,-97.65609,Pflugerville,Travis,TX,39.2,,75,30.28,10,,
A-2005817,2,43.064098,-83.479065,Davison,Genesee,MI,64.9,,90,30.16,9,4.6,0.01
A-3058441,2,41.046284,-73.799897,White Plains,Westchester,NY,23,7,85,29.29,0.75,24,0
A-898291,2,36.109711,-86.721741,Nashville,Davidson,TN,61,61,90,29.47,10,7,0.01
A-3949416,3,44.97022,-93.25259,Minneapolis,Hennepin,MN,37,33.3,82,29.8,10,4.6,
A-654706,2,34.507999,-82.603172,Anderson,Anderson,SC,71,71,78,29.36,10,0,0
A-3359410,2,44.950228,-93.103948,Saint Paul,Ramsey,MN,52,52,45,29.42,10,5,0
A-1520491,3,25.966669,-80.16581,Miami,Miami-Dade,FL,78.1,,60,30.12,10,16.1,
A-3209738,2,25.814161,-80.313482,Miami,Miami-Dade,FL,79,79,52,30.2,10,18,0
A-867700,3,32.774975,-96.810951,Dallas,Dallas,TX,82,82,33,29.25,10,6,0
A-795160,2,32.518311,-93.746094,Shreveport,Caddo,LA,77,77,84,29.92,7,9,0
A-3801630,2,37.45212,-122.126903,Palo Alto,Santa Clara,CA,70,70,38,29.91,10,7,
A-3865260,4,39.48602,-77.24059,Union Bridge,Carroll,MD,79,79,65,29.42,10,7,0
A-155483,3,33.567638,-81.926086,North Augusta,Aiken,SC,80.1,,85,30.01,10,8.1,0.09
A-3394244,2,36.837,-76.156558,Virginia Beach,Virginia Beach,VA,56,56,72,30.15,10,5,0
A-1248023,2,38.220718,-122.607628,Petaluma,Sonoma,CA,81,81,51,29.87,10,12,0
A-3542492,2,44.09491,-122.71217,Springfield,Lane,OR,78,78,46,29.67,10,12,0
A-2109772,3,33.912231,-118.073418,Norwalk,Los Angeles,CA,73.9,,38,29.89,10,5.8,
A-833300,2,34.119343,-118.160446,South Pasadena,Los Angeles,CA,60,60,72,29.91,10,5,0
A-945224,2,39.038307,-84.606705,Erlanger,Kenton,KY,33,26,89,29.11,4,8,0
A-3280342,2,42.971755,-85.678246,Grand Rapids,Kent,MI,39,30,73,28.9,10,18,0
A-2084335,2,37.974087,-84.497879,Lexington,Fayette,KY,72,,91,30.06,10,3.5,
A-3107680,2,34.136527,-117.521148,Rancho Cucamonga,San Bernardino,CA,43,37,82,28.9,5,12,0.19
A-2432639,2,28.672976,-81.475441,Apopka,Orange,FL,72,,51,30.03,10,11.5,
A-753946,2,33.538502,-112.091118,Phoenix,Maricopa,AZ,87,87,15,28.27,10,7,0
A-2057987,2,34.114086,-81.164597,Irmo,Richland,SC,71.6,,88,29.91,10,4.6,
A-3593229,1,37.81052,-122.36465,San Francisco,San Francisco,CA,63,63,60,30.02,10,8,0
A-3554244,2,33.924454,-117.288515,Moreno Valley,Riverside,CA,87,87,33,28.29,10,14,0
A-2313780,3,39.796246,-105.053085,Denver,Adams,CO,24.8,19.1,86,30.04,10,4.6,
A-2275655,3,41.831024,-88.010666,Downers Grove,DuPage,IL,50,,93,29.99,10,8.1,
A-240700,2,40.465012,-79.923225,Pittsburgh,Allegheny,PA,64.9,,39,30.12,10,11.5,
A-1600138,3,35.271442,-80.845078,Charlotte,Mecklenburg,NC,37,28.9,93,30.23,2,12.7,
A-173200,2,41.905422,-87.985085,Villa Park,DuPage,IL,68,,90,30.2,10,6.9,0.1
A-1993491,2,39.781315,-86.121391,Indianapolis,Marion,IN,79,,60,30.33,10,11.5,
A-4059377,2,34.12536,-118.47654,Los Angeles,Los Angeles,CA,64.9,,70,30,4,8.1,
A-3034495,2,40.836426,-73.873838,Bronx,Bronx,NY,46,41,51,29.99,10,12,0
A-801725,3,40.00996,-75.064369,Philadelphia,Philadelphia,PA,73,73,41,29.87,10,5,0
A-2718545,2,37.33123,-122.05317,Cupertino,Santa Clara,CA,60.1,,64,30.23,10,5.8,
A-1618967,2,35.742851,-78.68103,Raleigh,Wake,NC,54,,93,30.01,10,3.5,
A-426210,2,39.956806,-76.735603,York,York,PA,55.9,,97,30.12,9,,
A-2936993,2,33.42374,-86.95802,Bessemer,Jefferson,AL,77,,84,30.11,2,23,0.05
A-1857256,2,35.048279,-81.984825,Boiling Springs,Spartanburg,SC,62.6,,39,30.19,7,4.6,
A-1606820,2,37.710335,-122.123734,San Leandro,Alameda,CA,48.9,,59,30.19,10,3.5,
A-2208685,3,41.389332,-73.541206,Danbury,Fairfield,CT,60.1,,47,30.27,10,10.4,
A-1316361,3,28.078714,-80.70591,Melbourne,Brevard,FL,76,76,94,29.94,10,6,0
A-2043904,2,41.488258,-81.621582,Cleveland,Cuyahoga,OH,63,,70,29.88,10,18.4,
A-1074076,3,30.263458,-82.103477,Macclenny,Baker,FL,77,77,89,29.86,10,6,0
A-2502022,3,33.711597,-84.217415,Decatur,DeKalb,GA,45,40.6,80,30.14,10,8.1,
A-2633117,2,28.549599,-81.260559,Orlando,Orange,FL,80.1,,85,29.92,10,5.8,
A-1853415,2,38.627888,-121.222878,Rancho Cordova,Sacramento,CA,59,,88,30.08,10,6.9,
A-1107616,3,40.987644,-73.669991,Rye,Westchester,NY,53,53,50,29.6,10,3,0
A-1628195,2,34.192638,-82.09346,Greenwood,Greenwood,SC,60.8,,77,30.05,10,13.8,
A-3729430,4,37.51449,-79.6667,Buchanan,Botetourt,VA,36,36,76,28.89,10,0,0
A-1905851,2,43.211243,-75.719147,Blossvale,Oneida,NY,57.9,,75,30.46,10,11.5,
A-1974214,2,34.951817,-81.085365,Rock Hill,York,SC,75.9,,82,30.18,9,4.6,
A-53974,2,34.152191,-118.282997,Los Angeles,Los Angeles,CA,53.1,,89,29.99,8,,
A-1824253,3,40.866924,-74.041061,Hackensack,Bergen,NJ,55.9,,45,30.06,10,10.4,
A-2371836,2,30.363783,-91.095047,Baton Rouge,East Baton Rouge,LA,57.9,,27,30.35,10,3.5,
A-3426241,2,45.042754,-93.102318,Saint Paul,Ramsey,MN,64,64,34,28.99,10,9,0
A-1189289,2,32.133991,-110.977791,Tucson,Pima,AZ,87,87,33,26.95,10,7,0
A-392101,2,30.547834,-98.358963,Horseshoe Bay,Llano,TX,83.3,,45,30.05,10,8.1,
A-4122531,3,39.754645,-84.204042,Dayton,Montgomery,OH,38.5,34.1,72,30.25,10,5.8,
A-3341852,2,38.496754,-121.42673,Sacramento,Sacramento,CA,44,44,82,30.26,7,3,0
A-3329553,2,36.035381,-86.78299,Brentwood,Davidson,TN,54,54,66,29.42,10,9,0
A-1387894,2,37.63979,-120.74044,Waterford,Stanislaus,CA,73,73,28,29.77,10,7,0
A-3609676,2,37.76012,-122.02759,Castro Valley,Alameda,CA,62,62,53,30.26,10,10,0
A-4172233,2,29.685181,-95.379792,Houston,Harris,TX,76,76,76,29.82,9,14,0
A-3993295,2,44.02946,-121.31534,Bend,Deschutes,OR,48.2,,54,30.04,10,8.1,
A-328462,3,40.737286,-73.851784,Forest Hills,Queens,NY,37,29.3,73,30.1,10,11.5,
A-675395,2,29.847219,-95.331947,Houston,Harris,TX,87,87,72,29.75,7,13,0
A-2798273,2,37.17202,-76.55045,Newport News,Newport News,VA,90.5,,52,30.09,10,4.6,
A-1393513,3,40.437374,-75.424789,Quakertown,Bucks,PA,57,57,77,29.68,10,6,0
A-3760330,2,45.19476,-93.55252,Rogers,Hennepin,MN,36,28,70,28.7,10,13,0
A-1151291,2,40.182068,-76.130867,Ephrata,Lancaster,PA,43,43,86,29.53,8,0,0
A-650279,3,39.741959,-86.13768,Indianapolis,Marion,IN,45,39,97,29.31,1,13,0.04
A-2996586,2,33.177176,-117.351547,Oceanside,San Diego,CA,59,59,83,30.12,9,3,0
A-1246427,2,26.557421,-81.885162,Fort Myers,Lee,FL,78,78,93,29.89,10,8,0
A-2115277,3,34.161575,-117.465767,Fontana,San Bernardino,CA,68,,43,29.99,10,4.6,
A-1159809,3,40.691559,-73.998795,Brooklyn,Kings,NY,77,,64,29.8,10,,0
A-3127054,2,35.292409,-113.04319,Seligman,Yavapai,AZ,31,21,54,23.12,10,13,0
A-1213839,3,42.300159,-85.079849,Battle Creek,Calhoun,MI,67,67,73,29.08,10,14,0
A-69796,3,34.037216,-118.284004,Los Angeles,Los Angeles,CA,69.1,,70,30.02,10,,
A-2218616,2,36.089939,-95.833191,Tulsa,Tulsa,OK,71.1,,22,30.05,10,10.4,
A-4137338,4,39.400164,-76.667418,Pikesville,Baltimore County,MD,64,,33,29.75,,,
A-504579,2,40.549835,-74.150955,Staten Island,Richmond,NY,78.8,,72,29.93,10,3.5,
A-1487946,2,33.544392,-86.568451,Leeds,Jefferson,AL,78,78,39,29.39,10,12,0
A-2633633,3,42.377659,-83.217407,Detroit,Wayne,MI,66.9,,97,30.06,5,,
A-2849219,4,48.74536,-122.46579,Bellingham,Whatcom,WA,57.9,,78,30.03,10,10.4,
A-2962340,2,38.68201,-76.873114,Brandywine,Prince George's,MD,47,42,63,29.96,10,10,0
A-2006539,2,25.812397,-80.240295,Miami,Miami-Dade,FL,77,,88,30.09,10,,
A-3369289,2,43.169714,-77.60131,Rochester,Monroe,NY,34,29,61,29.65,10,6,0
A-1517306,2,32.395351,-111.0299,Tucson,Pima,AZ,55.8,,60,29.83,10,15,
A-199995,2,40.610577,-74.035759,Brooklyn,Kings,NY,51.8,,88,30.42,,6.9,
A-2080974,3,33.744976,-84.390343,Atlanta,Fulton,GA,73,,84,29.86,8,9.2,0.02
A-4022018,2,40.010156,-76.739682,York,York,PA,80.1,,47,30.18,10,4.6,
A-2863949,3,39.49368,-77.56497,Myersville,Frederick,MD,23,13.1,63,30.26,10,9.2,
A-5447,2,38.607342,-121.560013,West Sacramento,Yolo,CA,45,43.5,82,30.3,10,3.5,
A-3435726,2,33.703447,-84.166764,Lithonia,DeKalb,GA,53,53,66,29,10,3,0
A-4140494,2,42.970614,-78.914711,Tonawanda,Erie,NY,69.1,,93,29.62,4,9.2,0.59
A-31243,3,37.632668,-122.420044,San Bruno,San Mateo,CA,55.9,,80,30.3,10,19.6,
A-1272191,2,30.237579,-97.695343,Austin,Travis,TX,86,86,70,29.38,10,3,0
A-3593227,2,38.743589,-121.174602,Granite Bay,Placer,CA,66,66,40,29.88,10,0,
A-2770602,4,36.163303,-86.617246,Hermitage,Davidson,TN,71.1,,51,30.22,10,,
A-3786001,2,45.36016,-122.85736,Sherwood,Washington,OR,58,58,67,29.64,10,23,0
A-998409,2,36.081558,-96.006538,Tulsa,Tulsa,OK,33,33,89,29.36,8,0,0
A-2666063,2,31.858997,-106.435333,El Paso,El Paso,TX,93.2,,28,30.04,10,5.8,
A-1000314,4,33.766319,-84.52655,Atlanta,Fulton,GA,46,46,54,29.11,10,0,0
A-190191,3,42.989723,-83.738518,Flint,Genesee,MI,93.9,,36,30.09,10,9.2,
A-1371399,3,33.941299,-84.504837,Marietta,Cobb,GA,84,84,70,28.92,7,3,0
A-3441195,2,41.522437,-72.838491,Meriden,New Haven,CT,35,35,96,29.87,0.25,0,0
A-1855322,2,30.268608,-97.741127,Austin,Travis,TX,77,,66,30.12,10,6.9,
A-3014304,2,39.271566,-76.652152,Baltimore,Baltimore City,MD,,,,,,,
A-439901,3,33.77438,-118.07711,Seal Beach,Orange,CA,60.1,,71,29.97,10,4.6,
A-1244387,3,34.083912,-80.939003,Columbia,Richland,SC,87,87,25,29.78,10,3,0
A-1076744,2,34.145451,-81.390778,Chapin,Lexington,SC,59,59,55,29.55,10,3,
A-1766677,2,30.406378,-91.016228,Baton Rouge,East Baton Rouge,LA,34,,96,30.27,8,,
A-2425148,2,29.746954,-95.376678,Houston,Harris,TX,75.2,,15,30.17,10,4.6,
A-4081498,2,35.995502,-89.87489,Blytheville,Mississippi,AR,33.8,30.8,81,30.56,10,3.5,
A-4158682,2,39.79091,-84.18509,Dayton,Montgomery,OH,80.8,,86,29.83,10,11.5,
A-2621599,2,26.751728,-81.801598,North Fort Myers,Lee,FL,75,,100,29.94,10,5.8,0.01
A-505285,3,41.424942,-73.626556,Brewster,Putnam,NY,69.1,,96,29.88,3,,
A-1834221,2,33.973766,-80.95517,Columbia,Richland,SC,54,,72,30.36,10,,
A-3494635,2,35.61113,-80.51812,Salisbury,Rowan,NC,78,78,48,29.24,10,7,0
A-4110051,2,42.18265,-87.98945,Lake Zurich,Lake,IL,19,8.2,71,30.1,10,9.2,
A-1105504,2,33.946152,-81.295837,Lexington,Lexington,SC,56,56,80,30.04,10,0,0
A-2420117,3,34.837894,-81.970726,Roebuck,Spartanburg,SC,32,27.5,100,29.95,10,4.6,0.02
A-2461514,3,29.72868,-95.46022,Houston,Harris,TX,51.8,,100,30.13,1,8.1,
A-2625857,2,31.738518,-106.332314,El Paso,El Paso,TX,84.9,,30,29.81,10,15,
A-4158204,3,36.08891,-79.76621,Greensboro,Guilford,NC,87.1,,61,29.97,10,,
A-1247078,2,29.45302,-98.515839,San Antonio,Bexar,TX,88,88,53,29.17,10,8,0
A-1715628,2,38.080101,-121.730377,Rio Vista,Sacramento,CA,52.7,,84,30.12,10,8.1,
A-639317,2,37.31382,-120.52179,Merced,Merced,CA,73,73,55,29.9,10,13,0
A-343747,3,33.967167,-118.083267,Whittier,Los Angeles,CA,66.2,,52,30.04,10,5.8,
A-685012,2,26.272591,-80.272476,Coral Springs,Broward,FL,82,82,74,29.95,2,8,0.12
A-579883,2,33.148659,-117.103928,Escondido,San Diego,CA,52,52,71,29.7,10,5,0
A-1010389,2,40.565681,-89.637672,Pekin,Tazewell,IL,19,6,43,29.54,10,13,0
A-414671,2,33.441387,-82.011879,Augusta,Richmond,GA,57,,96,29.75,1,,
A-3703039,4,26.08149,-80.15899,Fort Lauderdale,Broward,FL,73,73,48,29.87,10,5,0
A-4033345,2,28.05435,-82.42611,Tampa,Hillsborough,FL,89.6,,52,30.06,10,5.8,
A-4159512,2,35.5114,-97.56935,Oklahoma City,Oklahoma,OK,90,,45,29.94,10,6.9,
A-3420141,2,40.095029,-75.291764,Conshohocken,Montgomery,PA,45,42,99,29.87,3,6,0
A-761626,2,39.965549,-75.807938,Coatesville,Chester,PA,61,61,94,29.03,3,20,0
A-2992082,2,34.440463,-82.04643,Laurens,Laurens,SC,50,50,71,29.38,10,3,0
A-3663846,2,36.10462,-80.30813,Winston Salem,Forsyth,NC,56,56,49,29.03,10,14,0
A-2493054,2,25.760921,-80.385239,Miami,Miami-Dade,FL,72,,81,29.98,10,10.4,
A-2699918,2,28.409718,-81.416733,Orlando,Orange,FL,89.1,,61,29.88,10,15,
A-1412583,2,35.422832,-97.600685,Oklahoma City,Oklahoma,OK,79,79,64,28.33,10,15,0
A-3991542,2,44.751502,-117.81036,Baker City,Baker,OR,80.1,,22,29.97,10,12.7,
A-361807,3,33.912239,-84.207817,Norcross,Gwinnett,GA,61,,90,29.92,10,6.9,0
A-3417532,2,25.943921,-80.20533,Miami,Miami-Dade,FL,80,80,64,30.26,10,18,0
A-1983631,3,34.073814,-118.219276,Los Angeles,Los Angeles,CA,82,,44,29.95,10,,
A-1841945,2,35.416851,-97.547943,Oklahoma City,Oklahoma,OK,48.9,,93,30.23,10,,
A-2711971,3,36.035931,-79.791389,Greensboro,Guilford,NC,69.1,,81,29.98,10,10.4,
A-150178,2,33.751537,-84.370972,Atlanta,Fulton,GA,59,,67,30.22,10,9.2,
A-190587,2,42.973518,-85.639778,Grand Rapids,Kent,MI,82.9,,56,30.02,10,15,
A-2531243,2,47.849861,-122.260803,Lynnwood,Snohomish,WA,64,,41,30.18,10,5.8,
A-1708243,2,32.705399,-96.83577,Dallas,Dallas,TX,39,34.8,89,30.12,10,5.8,
A-3133833,2,46.032177,-92.925434,Hinckley,Pine,MN,,,,,,,
A-608865,2,32.327091,-86.254745,Montgomery,Montgomery,AL,83,83,56,29.74,10,3,0
A-796886,2,37.51733,-77.510818,Richmond,Richmond City,VA,71,71,93,29.56,10,0,0
A-1800076,2,29.748503,-95.379227,Houston,Harris,TX,86,,70,30.04,10,,
A-2985892,2,44.943083,-93.077062,Saint Paul,Ramsey,MN,34,34,85,29.22,10,3,0
A-1442113,3,26.204899,-80.142601,Fort Lauderdale,Broward,FL,78,78,66,30.02,10,15,0
A-3076965,2,30.45613,-84.3449,Tallahassee,Leon,FL,81,81,82,29.74,10,12,0
A-1822459,2,44.890472,-93.399284,Minneapolis,Hennepin,MN,39,32.3,57,30.1,10,10.4,
A-2169617,3,47.463776,-122.245476,Renton,King,WA,46.4,44.3,93,30.05,10,4.6,0
A-2664323,3,38.318935,-78.930542,Weyers Cave,Rockingham,VA,68.9,,89,29.98,10,3.5,
A-1998894,2,34.50811,-118.110565,Palmdale,Los Angeles,CA,99,,10,29.94,10,11.5,
A-284811,2,30.229971,-97.864563,Austin,Travis,TX,93,,45,29.9,10,11.5,
A-1168115,2,33.78944,-78.773735,Myrtle Beach,Horry,SC,84,84,76,29.91,10,9,0
A-4172423,2,44.06282,-123.058808,Eugene,Lane,OR,67,67,52,29.9,10,0,0
A-1735028,2,33.931217,-118.033531,Whittier,Los Angeles,CA,66.9,,61,29.94,10,,
A-4175922,2,32.89851,-96.71481,Dallas,Dallas,TX,64,64,88,29.18,10,15,0
A-1045357,3,29.729679,-95.46344,Houston,Harris,TX,79,79,62,29.91,10,10,0
A-1592140,2,44.109142,-92.516098,Oronoco,Olmsted,MN,7.5,-5,65,30.04,10,8.1,
A-832842,3,30.448771,-82.933037,Jasper,Hamilton,FL,75,75,60,30.05,10,3,0
A-301887,2,29.726931,-95.370972,Houston,Harris,TX,91.4,,49,29.88,10,4.6,
A-748229,2,40.764839,-111.963577,Salt Lake City,Salt Lake,UT,57,57,83,25.64,10,0,0
A-1226890,2,34.815159,-82.441368,Greenville,Greenville,SC,80,80,81,28.98,10,7,0.03
A-694818,3,34.037209,-118.308922,Los Angeles,Los Angeles,CA,64,64,78,29.75,10,0,0
A-3133426,2,34.303833,-80.998088,Ridgeway,Fairfield,SC,63,63,100,29.29,10,10,0
A-1885077,2,42.444328,-71.340271,Concord,Middlesex,MA,64,,93,30.34,10,,
A-2247639,2,40.58514,-73.954636,Brooklyn,Kings,NY,33.8,24.3,60,,10,13.8,
A-2969831,2,33.987881,-118.370691,Los Angeles,Los Angeles,CA,56,56,80,29.99,10,3,0
A-2961012,2,34.081681,-117.731455,Pomona,Los Angeles,CA,45,45,100,28.97,0.25,0,
A-2113280,2,38.075329,-84.538185,Lexington,Fayette,KY,55.9,,77,30.16,10,3.5,
A-2407327,2,38.317451,-123.028648,Bodega Bay,Sonoma,CA,39.2,,100,30.11,1.8,,
A-3699166,2,34.71587,-86.54624,Huntsville,Madison,AL,46,40,97,29.23,6,10,0.07
A-343807,2,34.414204,-119.858719,Goleta,Santa Barbara,CA,57.9,,97,29.92,10,5.8,0.01
A-1902812,3,34.858925,-82.259857,Greenville,Greenville,SC,84,,58,30.18,10,6.9,
A-2822630,3,40.653265,-73.862789,Brooklyn,Kings,NY,51.1,,89,29.98,7,8.1,
A-571033,2,37.556229,-77.409668,Richmond,Richmond City,VA,51,51,89,29.85,10,6,0
A-984488,2,33.775333,-78.983063,Myrtle Beach,Horry,SC,64,64,80,30.25,10,5,0
A-2472180,2,27.945915,-82.756332,Clearwater,Pinellas,FL,71.1,,87,30.08,9,5.8,
A-3147152,2,34.155285,-80.93034,Columbia,Richland,SC,47,47,86,30.26,10,0,0
A-2324800,3,40.794197,-111.917175,Salt Lake City,Salt Lake,UT,28,15.7,92,29.45,0.5,17.3,0.02
A-104768,2,33.196228,-117.127541,San Marcos,San Diego,CA,64,,63,29.88,10,10.4,
A-987705,2,33.972111,-80.540253,Sumter,Sumter,SC,68,68,94,29.5,10,15,0
A-408567,3,32.824917,-117.117172,San Diego,San Diego,CA,62.1,,78,29.93,10,6.9,
A-1047694,2,30.43009,-91.026611,Baton Rouge,East Baton Rouge,LA,78,78,74,29.86,10,3,0
A-1228,2,37.145508,-121.98497,Los Gatos,Santa Clara,CA,61,,78,29.97,10,,
A-3040760,2,27.431813,-82.395385,Bradenton,Manatee,FL,70,70,71,30.06,,10,0
A-3322308,2,41.045876,-73.767668,White Plains,Westchester,NY,24,9,88,29.27,0.5,21,0.01
A-2883009,2,31.32439,-89.35631,Hattiesburg,Lamar,MS,50,,93,30.02,4,9.2,0.03
A-1899508,2,38.888493,-77.05233,Washington,District of Columbia,DC,71.1,,81,30.14,10,5.8,
