ID,Source,TMC,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Number,Street,Side,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1011657,MapQuest-Bing,241,2,10-12-2019 13:10,10-12-2019 14:43,33.887379,-118.330597,,,0,Slow lane blocked due to accident on Lemoli Ave at Manhattan Beach Blvd.,3298,Manhattan Beach Blvd,L,Torrance,Los Angeles,CA,90506,US,US/Pacific,KHHR,10-12-2019 13:53,65,65,63,30.11,10,SW,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2919749,Bing,,2,19-05-2017 14:30,19-05-2017 20:30,41.92006,-88.23804,41.92006,-88.23804,0,At Powis Rd - Accident.,,31W722 North Ave,L,West Chicago,DuPage,IL,60185,US,US/Central,KDPA,19-05-2017 14:49,44.6,37.4,100,30.09,3,NNE,16.1,0.04,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2976013,Bing,,2,14-12-2020 20:37,15-12-2020 00:00,32.931272,-80.061049,32.93233,-80.061266,0.074,Incident on PALMETTO COMMERCE PKY near ASHLEY PHOSPHATE RD Drive with caution.,2995, Ashley Phosphate Rd,R,North Charleston,Charleston,SC,29418-8403,US,US/Eastern,KCHS,14-12-2020 20:56,50,50,77,30.01,10,NNE,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-669398,MapQuest,201,2,30-10-2020 15:13,30-10-2020 17:22,35.912102,-78.551804,,,0,Accident on US-1 Capital Blvd at Index Dr.,2593,Index Dr,L,Wake Forest,Wake,NC,27587-4113,US,US/Eastern,KLHZ,30-10-2020 15:15,64,64,42,29.62,10,NNW,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3182210,Bing,,2,10-11-2020 16:27,10-11-2020 17:46,25.869344,-80.207407,25.869332,-80.207979,0.036,Incident on NW 103RD ST near NW 6TH AVE Expect delays.,,NW 6th Ave,R,Miami,Miami-Dade,FL,33150,US,US/Eastern,KOPF,10-11-2020 16:09,76,76,87,29.8,7,SE,22,0,Light Rain / Windy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-208515,MapQuest,201,2,16-09-2016 22:10,16-09-2016 22:55,41.318928,-72.348206,,,0,Accident on I-95 Southbound in Old Saybrook Center.,,US-1 S,R,Old Saybrook,Middlesex,CT,6475,US,US/Eastern,KSNC,16-09-2016 22:15,57.2,,82,30.31,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2911593,Bing,,3,13-04-2017 16:28,13-04-2017 22:28,33.92848,-118.28932,33.92852,-118.24949,2.283,Between I-110 and Central Ave - Accident.,,I-105 E,R,Los Angeles,Los Angeles,CA,90044,US,US/Pacific,KHHR,13-04-2017 16:27,64.9,,70,30,0.8,WSW,15,,Haze,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2897668,Bing,,2,05-04-2017 08:48,05-04-2017 14:48,29.75407,-95.45545,29.75727,-95.4555,0.221,At Post Oak Blvd/Exit 9 - Accident.,,Post Oak Blvd,R,Houston,Harris,TX,77027,US,US/Central,KMCJ,05-04-2017 08:55,60.8,,45,29.95,10,NNW,23,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-854077,MapQuest,244,2,09-04-2020 07:11,09-04-2020 08:28,35.273151,-80.842583,,,0,Shoulder blocked due to accident on I-85 Northbound at Statesville Rd.,,I-85 N,R,Charlotte,Mecklenburg,NC,28206,US,US/Eastern,KCLT,09-04-2020 06:52,60,60,90,28.83,9,CALM,0,0.11,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4163442,Bing,,2,28-08-2017 15:24,28-08-2017 21:24,34.37485,-118.49663,34.38016,-118.49055,0.505,At Placerita Canyon Rd - Accident.,,CA-14 N,R,Newhall,Los Angeles,CA,91321,US,US/Pacific,K3A6,28-08-2017 15:51,107,107,17,28.9,10,VAR,5,0,Fair,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3603446,Bing,,2,27-03-2020 12:38,27-03-2020 13:38,43.19529,-77.58458,43.19529,-77.58458,0,At RT-104 - Accident.,,Portland Ave,R,Rochester,Monroe,NY,14621,US,US/Eastern,KROC,27-03-2020 12:54,44,44,65,29.43,10,VAR,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-30814,MapQuest,201,3,09-09-2016 12:44,09-09-2016 13:14,37.54018,-121.267548,,,0,Accident on I-5 Northbound at Howard Rd.,,I-5 N,R,Patterson,Stanislaus,CA,95363,US,US/Pacific,KMOD,09-09-2016 12:53,84.9,,34,29.95,10,NW,10.4,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3635681,Bing,,2,12-04-2020 14:06,12-04-2020 17:19,44.36405,-93.29255,44.36405,-93.29255,0,At CR-1/Exit 66 - Accident.,,I-35 N,R,Faribault,Rice,MN,55021,US,US/Central,KFBL,12-04-2020 14:15,30,19,93,28.68,0.25,NNW,16,0.01,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2615823,MapQuest,201,2,15-09-2017 08:44,15-09-2017 09:14,29.851,-95.412003,,,0,Accident on TX-261 Spur Shepherd Dr at Northew St.,5895,N Shepherd Dr,L,Houston,Harris,TX,77091-4241,US,US/Central,KMCJ,,,,,,,,,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-705623,MapQuest,201,2,27-07-2020 08:37,27-07-2020 09:22,38.45739,-121.410278,,,0.680000007,Entry ramp to Ca-99 Northbound from Calvine Rd both ways lane blocked and shoulder blocked due to accident.,,CA-99 N,R,Sacramento,Sacramento,CA,95828,US,US/Pacific,KSAC,27-07-2020 08:53,67,67,59,29.86,10,SSW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2400578,MapQuest,201,3,30-11-2017 06:12,30-11-2017 06:42,42.664047,-71.194122,,,0,Accident on 93 Northbound at I-495 Blue Star Memorial Hwy.,,I-495 N,R,Andover,Essex,MA,1810,US,US/Eastern,KLWM,30-11-2017 05:54,28,21.7,69,30.33,10,NNE,5.8,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2219839,MapQuest,201,2,28-04-2018 18:01,28-04-2018 18:31,33.385712,-111.939392,,,0,Accident on US-60 at Exit 173 Mill Ave.,,S Mill Ave,R,Tempe,Maricopa,AZ,85282,US,US/Mountain,KPHX,28-04-2018 17:51,93.9,,9,29.62,10,WNW,17.3,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3373260,Bing,,2,15-11-2020 01:15,15-11-2020 03:35,25.811756,-80.325363,25.813057,-80.325402,0.09,Incident on NW 79TH AVE near HOUSE 4120 Drive with caution.,4101, NW 79th Ave,R,Miami,Miami-Dade,FL,33166,US,US/Eastern,KMIA,15-11-2020 00:53,78,78,84,30.01,10,E,7,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-411541,MapQuest,201,3,19-04-2017 08:09,19-04-2017 08:38,26.759096,-80.091019,,,0.01,2 Right lane blocked due to accident on I-95 Southbound at Exit 74 45th St.,,45th St,R,West Palm Beach,Palm Beach,FL,33407,US,US/Eastern,KPBI,19-04-2017 07:53,75,,60,30.15,10,East,12.7,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2537809,MapQuest,201,2,09-10-2017 15:16,09-10-2017 16:01,36.017441,-87.030869,,,0,Accident on TN-96 at TN-100.,,Highway 100,R,Nashville,Davidson,TN,37221,US,US/Central,KBNA,09-10-2017 14:53,82.9,,67,29.93,10,NE,5.8,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2138184,MapQuest,241,2,18-05-2018 03:41,18-05-2018 04:26,33.957962,-117.310966,,,0,One lane blocked due to accident on Central Ave both ways at Sycamore Canyon Blvd.,232,Central Ave,L,Riverside,Riverside,CA,92507,US,US/Pacific,KRAL,18-05-2018 03:53,55.9,,77,29.89,10,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3834184,Bing,,4,06-11-2019 16:09,06-11-2019 16:38,42.58213,-82.99415,42.58244,-82.99301,0.062,Closed at Schoenherr Rd - Road closed due to accident.,17, Mile Rd,R,Sterling Heights,Macomb,MI,48313,US,US/Eastern,KMTC,06-11-2019 15:56,38,34,75,29.61,10,S,6,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-134794,MapQuest,241,3,17-10-2016 06:48,17-10-2016 07:33,29.012295,-80.987267,,,0.01,One lane blocked due to accident on I-95 Northbound at Exits 249 249A 249B FL-44.,,I-95 N,R,New Smyrna Beach,Volusia,FL,32168,US,US/Eastern,KEVB,17-10-2016 06:47,73.4,,78,30,10,SE,4.6,,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2046799,MapQuest,201,2,05-06-2018 12:46,05-06-2018 13:45,34.065105,-80.95668,,,0,Accident on US-1 Two Notch Rd at Decker Blvd.,,Two Notch Rd,R,Columbia,Richland,SC,29223,US,US/Eastern,KCUB,05-06-2018 12:53,82,,39,29.88,10,Variable,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4176603,Bing,,3,26-04-2019 12:44,26-04-2019 13:13,42.382154,-83.396399,42.381725,-83.418717,1.139,Between Levan Rd/Exit 173 and Newburgh Rd/Exit 173 - Accident.,,I-96 W,R,Livonia,Wayne,MI,48150,US,US/Eastern,KDTW,26-04-2019 12:53,55,55,57,28.88,10,NW,20,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2061126,MapQuest,201,2,12-06-2018 07:50,12-06-2018 08:20,33.402641,-86.663528,,,0,Accident on US-280 Eastbound at Eagle Point Pkwy.,,Highway 280,R,Birmingham,Shelby,AL,35242,US,US/Central,KBHM,12-06-2018 07:53,70,,97,30.09,10,West,8.1,,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1222997,MapQuest,201,2,17-08-2019 06:31,17-08-2019 08:00,34.955372,-120.489639,,,0,Accident on CA-166 Main St both ways at Black Rd.,2151,W Main St,R,Santa Maria,Santa Barbara,CA,93458-9739,US,US/Pacific,KSMX,17-08-2019 06:51,60,60,80,29.64,5,SSW,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1197880,MapQuest,201,2,05-09-2019 10:02,05-09-2019 10:31,39.101089,-76.854668,,,0,Accident on 5th St at MD-198 Gorman Ave.,796,5th St,L,Laurel,Prince George's,MD,20707-4255,US,US/Eastern,KFME,05-09-2019 10:03,72,72,69,29.93,10,ENE,7,,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2231835,MapQuest-Bing,201,2,05-03-2018 05:52,05-03-2018 06:22,37.979736,-122.043571,,,0.689999998,Accident on entry ramp to CA-242 Southbound from Commerce Ave.,,CA-242 S,R,Concord,Contra Costa,CA,94520,US,US/Pacific,KCCR,05-03-2018 05:53,36,33.3,86,30.3,10,WSW,3.5,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3994710,Bing,,2,07-09-2018 08:03,07-09-2018 08:32,36.30158,-84.2189,36.29964,-84.21722,0.163,At US-25W/TN-63/Exit 134 - Accident. Left lane blocked.,,TN-63 E,R,Caryville,Campbell,TN,37714,US,US/Eastern,KOQT,07-09-2018 07:53,69.1,,100,30.13,0.2,Calm,,,Fog,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-717826,MapQuest,201,2,06-08-2020 11:00,06-08-2020 11:59,33.904942,-78.840477,,,0,Accident on Red Bluff Rd at SC-905.,,Highway 31 E,R,Longs,Horry,SC,29568,US,US/Eastern,KCRE,06-08-2020 10:53,83,83,88,30.03,10,S,7,0.2,Thunder,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-476955,MapQuest,201,3,17-06-2017 15:45,17-06-2017 16:30,40.836418,-73.873695,,,0,Left lane blocked due to accident on I-95 Cross Bronx Expy Northbound at Exit 4B Cross Bronx Expy.,,Bronx River Pkwy N,R,Bronx,Bronx,NY,10460,US,US/Eastern,KLGA,17-06-2017 15:51,72,,91,29.93,10,South,10.4,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3831594,Bing,,2,04-11-2019 17:23,04-11-2019 21:23,46.02778,-123.9122,46.02647,-123.912,0.091,At Pacific Way - Accident.,3648, Park Dr,L,Seaside,Clatsop,OR,97138,US,US/Pacific,KAST,04-11-2019 16:55,52,52,83,30.14,10,CALM,0,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2919553,Bing,,4,19-05-2017 05:56,19-05-2017 11:56,38.305406,-87.091478,38.30942,-87.13128,2.176,Closed at IN-257 - Road closed due to accident.,,E State Road 64,R,Velpen,Pike,IN,47590,US,US/Eastern,KHNB,19-05-2017 05:56,70,,87,29.96,10,South,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-3828608,Bing,,2,01-11-2019 00:00,01-11-2019 01:12,33.843553,-117.534695,33.843553,-117.534695,0,At Ontario Ave - Accident.,,Corona Fwy N,R,Corona,Riverside,CA,92881,US,US/Pacific,KAJO,01-11-2019 00:56,61,61,9,29.53,10,VAR,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1233464,MapQuest,201,2,23-08-2019 18:48,23-08-2019 19:17,39.868671,-86.122246,,,0,Accident on Keystone Ave near 62nd St.,2399,Broad Ripple Ave,R,Indianapolis,Marion,IN,46220-2380,US,US/Eastern,KEYE,23-08-2019 18:53,75,75,44,29.24,,NE,9,0,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-41268,MapQuest,201,2,05-06-2016 20:18,05-06-2016 21:10,38.68111,-121.333244,,,0.01,Accident on County Hwy-E14 Greenback Ln at I-80.,,Garfield Ave,R,Citrus Heights,Sacramento,CA,95621,US,US/Pacific,KMCC,05-06-2016 20:15,89.6,,22,29.74,10,SW,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3342534,Bing,,2,55:00.0,07:57.0,34.147535,-118.082975,34.147685,-118.077565,0.31,JWO. SP[AN TRANS 255061,,Foothill Fwy E,R,Pasadena,Los Angeles,CA,91107,US,US/Pacific,KMWS,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-2258098,MapQuest,201,2,19-03-2018 18:44,19-03-2018 19:45,33.483749,-80.869957,,,0,Accident on US-301 John C Calhoun Dr at SC-4 Stonewall Jackson Blvd.,1515,John C Calhoun Dr,R,Orangeburg,Orangeburg,SC,29115-7280,US,US/Eastern,KOGB,19-03-2018 18:53,63,,84,29.74,10,Calm,,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3892431,Bing,,3,18-03-2019 17:28,18-03-2019 17:54,31.34156,-93.860785,31.340102,-93.862373,0.138,Between Starr St and Hemphill - Accident. Roadway reduced to 1 lane.,1151, Worth St,R,Hemphill,Sabine,TX,75948-7223,US,US/Central,KAQV,18-03-2019 17:56,69.1,,30,30.23,10,Variable,4.6,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1227493,MapQuest,201,2,20-08-2019 07:28,20-08-2019 09:28,32.866512,-96.822166,,,0,Restrictions due to accident on Inwood Rd at TX-12-LOOP Northwest Hwy.,,Inwood Rd,R,Dallas,Dallas,TX,75220,US,US/Central,KDAL,20-08-2019 07:53,84,84,67,29.5,10,S,3,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3097287,Bing,,2,25-12-2020 01:29,25-12-2020 05:56,25.941422,-80.19295,25.940939,-80.190924,0.13,Incident on NE 5TH AVE near HOUSE 18000 Drive with caution.,400, NE 183rd St,R,Miami,Miami-Dade,FL,33162,US,US/Eastern,KHWO,25-12-2020 01:30,74,74,100,29.94,10,W,7,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3305691,Bing,,2,02-12-2020 13:27,03-12-2020 00:13,25.5745,-80.373686,25.570719,-80.377386,0.348,Stationary traffic on US-1 S - FL-5 from Allapattah Rd/112th Ave (US-1) to SW 216th St/Hainlin Mill Dr (US-1) due to accident.,20726, S Dixie Hwy,R,Miami,Miami-Dade,FL,33189-2216,US,US/Eastern,KHST,02-12-2020 13:56,73,73,53,30.14,10,NNE,18,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-1750959,MapQuest,201,3,09-11-2018 10:24,09-11-2018 10:54,29.7777,-95.429512,,,0,Very slow traffic and right lane blocked due to accident on I-10 Westbound at Exit 764 Washington Ave.,,Washington Ave,R,Houston,Harris,TX,77007,US,US/Central,KMCJ,09-11-2018 10:15,55.4,,88,30.17,10,North,13.8,,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-339667,MapQuest,201,2,09-03-2017 14:25,09-03-2017 14:54,38.428944,-122.732368,,,0.01,Accident on Roseland Ave at Sebastopol Rd.,1100,Sebastopol Rd,L,Santa Rosa,Sonoma,CA,95407-6835,US,US/Pacific,KSTS,09-03-2017 14:53,72,,59,30.12,10,SSE,6.9,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-520067,MapQuest,201,2,24-12-2020 04:11,24-12-2020 05:10,30.308771,-97.755875,,,0,Accident on 35th St around Jackson Ave.,,Jackson Ave,R,Austin,Travis,TX,78731,US,US/Central,KATT,24-12-2020 03:51,39,34,41,29.6,10,NNW,7,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Night,Night
A-1800331,MapQuest,201,2,03-10-2018 06:40,03-10-2018 07:25,45.590473,-122.997009,,,0,Accident on Glencoe Rd at US-26.,,NW Glencoe Rd,R,Hillsboro,Washington,OR,97124,US,US/Pacific,KHIO,03-10-2018 06:53,39.9,,89,29.99,10,Calm,,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-1111384,MapQuest,201,2,08-11-2019 18:04,08-11-2019 19:20,34.078388,-81.153168,,,0,Accident on I-26 Eastbound at Exit 103 Harbison Blvd.,,I-26 W,R,Columbia,Richland,SC,29212,US,US/Eastern,KCAE,08-11-2019 17:56,51,51,44,29.95,10,N,7,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Day,Day
A-2728614,Bing,,3,17-06-2016 13:02,17-06-2016 19:02,34.57247,-118.69176,34.56433,-118.68493,0.684,At Templin Hwy - Accident.,,Golden State Fwy S,R,Castaic,Los Angeles,CA,91384,US,US/Pacific,K3A6,17-06-2016 12:51,87,87,21,29.16,3,VAR,3,0,Haze,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3485647,Bing,,2,11-05-2020 17:45,11-05-2020 18:20,40.13441,-75.5123,40.13441,-75.5123,0,At Egypt Rd - Accident.,63, Bridge St,R,Phoenixville,Chester,PA,19460-3411,US,US/Eastern,KPTW,11-05-2020 17:54,49,43,52,29.59,10,WNW,15,0,Cloudy,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-1722722,MapQuest,201,2,28-12-2018 05:47,28-12-2018 06:17,35.847279,-78.800217,,,0,Accident on Aviation Pkwy at Gateway Centre Blvd.,1498,Aviation Pkwy,R,Morrisville,Wake,NC,27560-7394,US,US/Eastern,KRDU,28-12-2018 05:51,61,,97,30.11,9,South,11.5,0.01,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-1285834,MapQuest,201,2,23-07-2019 11:05,23-07-2019 12:22,42.819012,-73.880592,,,0,Accident on Nott St at CR-21 Van Antwerp Rd.,1849,Van Antwerp Rd,L,Schenectady,Schenectady,NY,12309-1168,US,US/Eastern,KALB,23-07-2019 10:51,70,70,76,29.56,10,N,6,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4171100,Bing,,2,15-04-2019 12:04,15-04-2019 12:33,44.88022,-93.29634,44.88358,-93.29581,0.234,At CR-53/66th St/Exit 10 - Accident.,,I-35W S,R,Minneapolis,Hennepin,MN,55423,US,US/Central,KMSP,15-04-2019 11:53,46,39,50,28.98,10,SE,16,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3704497,Bing,,2,28-01-2020 07:22,28-01-2020 11:22,42.16301,-124.35776,42.16301,-124.35776,0,At Martinranch Rd - Accident.,20552, Oregon Coast Hwy,R,Brookings,Curry,OR,97415-7140,US,US/Pacific,KBOK,28-01-2020 07:27,52,52,94,29.69,6,VAR,3,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-2958951,Bing,,2,25-11-2020 15:05,25-11-2020 16:52,35.016577,-81.960761,35.016762,-81.960893,0.015,Incident on SC-9 near SHOALLY CREEK RD Road closed. Take alternate route.,1898, Boiling Springs Rd,R,Boiling Springs,Spartanburg,SC,29316-5124,US,US/Eastern,KSPA,25-11-2020 14:55,54,54,77,29.32,10,NNE,5,0,Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-2370178,MapQuest,201,3,14-01-2018 08:46,14-01-2018 09:30,33.902271,-118.062233,,,0,#3 lane blocked due to accident on I-5 Southbound at Rosecrans Ave.,,Santa Ana Fwy S,R,Santa Fe Springs,Los Angeles,CA,90670,US,US/Pacific,KFUL,14-01-2018 08:53,75,,17,30.13,10,ENE,8.1,,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-2614394,MapQuest,201,2,15-09-2017 08:27,15-09-2017 09:12,35.884773,-78.582664,,,0,Accident on Gresham Lake Rd at Welborn St.,3198,Gresham Lake Rd,R,Raleigh,Wake,NC,27615-4223,US,US/Eastern,KRDU,15-09-2017 08:51,71.1,,78,30.08,10,North,3.5,,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
