ID,Severity,Start_Lat,Start_Lng,City,County,State,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in)
A-3858542,2,34.155893,-118.242022,Glendale,Los Angeles,CA,67,67,87,29.7,10,0,0
A-177096,3,41.704311,-88.030647,Bolingbrook,Will,IL,64.8,,90,29.87,10,9.2,
A-3667132,2,37.355891,-121.909472,San Jose,Santa Clara,CA,56,56,90,30.04,10,5,0
A-2896409,2,34.068947,-118.042737,South El Monte,Los Angeles,CA,68,,43,30.16,10,6.9,
A-1452726,2,31.155445,-89.238281,Hattiesburg,Forrest,MS,56,56,97,30.13,1,5,0.25
A-627365,2,25.866974,-80.322563,Hialeah,Miami-Dade,FL,76,76,91,29.91,8,7,0.06
A-349368,2,34.057777,-118.447754,Los Angeles,Los Angeles,CA,64.9,,70,30.04,10,9.2,
A-261268,2,29.864105,-95.307762,Houston,Harris,TX,57,,40,30.17,10,10.4,
A-1205850,2,33.46579,-112.030228,Phoenix,Maricopa,AZ,98,98,26,28.53,10,6,0
A-1376646,3,41.42297,-72.82486,Wallingford,New Haven,CT,76,76,62,29.91,10,8,0
A-2832235,3,47.65678,-122.32231,Seattle,King,WA,42.1,35.2,85,29.96,10,12.7,
A-545503,2,26.594021,-81.739548,Fort Myers,Lee,FL,59,59,72,30.2,10,7,0
A-1928820,2,41.263023,-96.13884,Boys Town,Douglas,NE,78.4,,64,29.99,10,5.8,
A-3973254,2,40.55111,-74.54213,Somerset,Somerset,NJ,39,34,57,29.65,10,6.9,
A-4000590,3,33.928753,-118.233741,Los Angeles,Los Angeles,CA,72,,64,29.8,10,12.7,
A-2504641,3,35.752972,-78.648949,Raleigh,Wake,NC,54,,34,30.06,10,3.5,
A-4060203,3,26.76417,-80.09335,West Palm Beach,Palm Beach,FL,72,,66,30,10,12.7,
A-4219570,2,30.42186,-87.21403,Pensacola,Escambia,FL,82,82,88,29.68,10,21,0
A-2178950,3,42.131344,-71.22261,Sharon,Norfolk,MA,41,,65,30.2,10,,
A-493429,3,37.741356,-121.580826,Tracy,Alameda,CA,64,,75,29.98,10,3.5,
A-137398,3,27.964518,-82.42598,Tampa,Hillsborough,FL,86,,84,30.13,10,6.9,
A-1400283,3,33.957729,-118.111893,Downey,Los Angeles,CA,61,61,72,29.62,10,5,0
A-440041,3,34.087456,-117.650917,Ontario,San Bernardino,CA,62.1,,65,29.85,10,8.1,
A-1552711,3,33.721748,-84.395241,Atlanta,Fulton,GA,51.1,,86,29.96,6,16.1,0.09
A-3425258,2,27.506805,-81.492221,Sebring,Highlands,FL,70,70,88,30.03,10,6,0
A-2343783,3,32.762459,-117.163506,San Diego,San Diego,CA,64,,67,30.12,6,4.6,
A-2079994,3,32.886456,-117.203156,San Diego,San Diego,CA,72,,61,29.89,10,8.1,
A-2881721,3,33.69897,-84.26148,Decatur,DeKalb,GA,63,,27,30.29,10,4.6,
A-1494448,2,38.490063,-90.487442,Fenton,Jefferson,MO,53,53,66,29.47,10,13,0
A-1175015,3,39.769264,-104.99308,Denver,Denver,CO,57,57,72,24.25,40,7,0
A-3215344,2,44.414399,-124.029549,Waldport,Lincoln,OR,50,50,76,29.67,4,15,0.03
A-1667905,2,34.558559,-82.690186,Anderson,Anderson,SC,53.1,,41,29.91,10,9.2,
A-2899871,2,29.73038,-95.557447,Houston,Harris,TX,78.8,,23,29.9,10,12.7,
A-2361949,2,33.839195,-84.380112,Atlanta,Fulton,GA,61,,64,30.18,10,5.8,
A-3275333,2,30.445035,-87.227228,Pensacola,Escambia,FL,,,,29.56,,,0
A-351942,3,34.112282,-118.26561,Los Angeles,Los Angeles,CA,69.1,,51,30.02,10,,
A-359697,2,27.949774,-82.775162,Clearwater,Pinellas,FL,73,,61,30.25,10,9.2,
A-2122400,2,30.471474,-91.093796,Baton Rouge,East Baton Rouge,LA,87.1,,39,30.07,10,11.5,
A-800691,2,39.613201,-105.022949,Littleton,Arapahoe,CO,85,85,17,24.16,10,17,0
A-4150909,2,42.47937,-83.08801,Madison Heights,Oakland,MI,86.2,,30,30.12,10,5.8,
A-603392,2,33.62064,-84.474663,Atlanta,Fulton,GA,71,71,93,29.07,4,20,0.14
A-1440016,2,33.743511,-84.368103,Atlanta,Fulton,GA,72,72,78,29.18,10,9,0
A-1006381,2,39.394108,-74.563072,Egg Harbor Township,Atlantic,NJ,49,47,86,30.07,2,5,0.22
A-2747513,2,32.86035,-97.10454,Bedford,Tarrant,TX,96.1,,41,29.85,10,18.4,
A-4169623,2,33.68779,-117.91186,Costa Mesa,Orange,CA,68,68,49,29.91,10,10,0
A-428074,2,38.984856,-77.09269,Bethesda,Montgomery,MD,63,,96,29.53,1,10.4,
A-3709763,2,33.925201,-117.880287,Brea,Orange,CA,79,79,24,30.09,10,0,0
A-4081937,4,33.354225,-84.658958,Sharpsburg,Coweta,GA,48.9,,97,30.49,0.8,,
A-4113366,2,41.74981,-72.71993,West Hartford,Hartford,CT,35.1,28.6,34,30.21,10,8.1,
A-220486,2,41.073761,-73.801773,Valhalla,Westchester,NY,86,,46,29.88,10,4.6,
A-3922608,2,40.60949,-112.0356,West Jordan,Salt Lake,UT,33.8,27.7,89,30.32,10,6.9,
A-1684308,3,34.072971,-80.979904,Columbia,Richland,SC,44.1,,53,30.23,10,,
A-695305,3,37.698589,-121.935158,Dublin,Alameda,CA,62,62,75,29.51,10,5,0
A-3206349,2,33.944524,-118.098703,Downey,Los Angeles,CA,54,54,64,30.03,10,0,0
A-1078843,2,36.931568,-76.221939,Norfolk,Norfolk,VA,,,,,,,
A-2932217,2,36.8464,-75.99852,Virginia Beach,Virginia Beach,VA,70,,76,30.16,10,6.9,
A-2040186,2,35.768661,-78.617706,Raleigh,Wake,NC,89.1,,55,29.86,10,6.9,
A-1064348,4,28.360914,-81.522644,Orlando,Orange,FL,83,83,54,29.78,10,9,0
A-3686312,2,36.682397,-119.739097,Fresno,Fresno,CA,49,49,71,29.91,8,3,0
A-1241575,3,36.934856,-77.739029,Warfield,Brunswick,VA,75,75,96,29.45,10,0,0
A-2329267,3,41.87178,-87.744987,Chicago,Cook,IL,34,25,92,30.22,3,12.7,0.02
A-1279041,3,33.149403,-97.058319,Denton,Denton,TX,97,97,39,29.21,10,16,0
A-323695,2,41.24868,-96.091042,Omaha,Douglas,NE,19,8.2,61,30.57,10,9.2,
A-1266374,2,29.563089,-98.593521,San Antonio,Bexar,TX,90,90,46,29.14,10,7,0
A-2137894,2,31.741714,-106.372757,El Paso,El Paso,TX,82.9,,7,29.66,10,12.7,
A-724461,2,33.784859,-84.30397,Decatur,DeKalb,GA,75,75,90,28.94,10,0,0
A-1015603,2,34.177784,-81.323433,Chapin,Lexington,SC,32,24,87,29.96,10,9,
A-1560926,2,34.15646,-118.25515,Glendale,Los Angeles,CA,53.1,,93,29.93,6,5.8,0.19
A-2812280,2,35.223002,-80.83209,Charlotte,Mecklenburg,NC,93.9,,47,30,10,6.9,
A-3129095,2,44.52142,-119.038494,John Day,Grant,OR,37,31,50,26.48,10,8,0
A-1754035,2,26.21788,-81.800552,Naples,Collier,FL,84.9,,61,29.97,10,13.8,
A-668855,2,42.41544,-83.218765,Detroit,Wayne,MI,38,38,59,29.52,10,0,0
A-488454,2,29.633039,-95.357681,Houston,Harris,TX,77,,89,29.97,10,,
A-571096,2,28.49514,-82.537819,Spring Hill,Hernando,FL,69,69,90,29.93,10,3,0
A-1433607,2,32.656731,-96.750504,Dallas,Dallas,TX,73,73,93,28.99,10,10,0
A-3061071,2,44.711217,-123.929896,Siletz,Lincoln,OR,43,38,100,30.19,10,8,0
A-229436,3,39.921921,-75.189697,Philadelphia,Philadelphia,PA,48.9,,52,30.04,10,8.1,
A-1371543,3,30.11459,-97.806,Austin,Travis,TX,90,90,65,29.28,10,13,0
A-366445,3,38.748741,-90.440399,Maryland Heights,St. Louis County,MO,71.1,,51,30.01,10,11.5,
A-3749414,2,37.93145,-122.5161,Corte Madera,Marin,CA,55,55,58,29.75,10,9,0
A-136238,3,26.31642,-80.116119,Deerfield Beach,Broward,FL,73.9,,93,30.02,2.5,3.5,0.04
A-3712110,2,38.023255,-121.966585,Concord,Contra Costa,CA,45,45,46,30.25,10,0,0
A-2498092,3,33.814415,-118.172424,Signal Hill,Los Angeles,CA,64.9,,54,29.98,10,10.4,
A-2327525,2,36.679733,-105.334976,Eagle Nest,Colfax,NM,17.4,4.1,68,29.86,3,12.7,
A-377764,2,38.744537,-76.935532,Clinton,Prince Georges,MD,39.2,34.2,70,29.56,10,6.9,
A-2502772,2,33.065952,-96.690079,Plano,Collin,TX,50,,87,29.86,10,15,
A-1250475,2,42.975639,-83.593781,Burton,Genesee,MI,78,78,79,29,10,0,0.01
A-292958,2,30.269672,-97.74485,Austin,Travis,TX,87.1,,59,29.9,10,6.9,
A-3015156,2,39.147881,-94.559658,Kansas City,Clay,MO,51,51,43,29.23,10,16,0
A-4202632,2,32.97068,-96.32909,Royse City,Rockwall,TX,76,76,80,29.21,10,10,0
A-3748969,2,44.73047,-93.28293,Burnsville,Dakota,MN,30,25,93,29.01,10,5,0
A-2214691,2,35.742935,-78.680588,Raleigh,Wake,NC,72,,57,29.83,10,3.5,
A-2279311,2,41.525936,-72.753929,Meriden,New Haven,CT,50,,80,30.04,10,5.8,
A-401086,3,37.312836,-121.885841,San Jose,Santa Clara,CA,84.9,,40,29.93,10,4.6,
A-4182374,2,37.89609,-122.07359,Walnut Creek,Contra Costa,CA,66,66,56,29.67,10,14,0
A-1013744,3,30.226982,-93.301468,Westlake,Calcasieu,LA,41,33,81,30.43,10,14,0
A-1869816,2,38.456387,-122.72612,Santa Rosa,Sonoma,CA,71.1,,55,29.93,10,10.4,
A-1313328,2,34.927158,-81.854332,Spartanburg,Spartanburg,SC,70,70,94,29.02,10,3,0
A-1234617,2,32.845242,-96.693657,Dallas,Dallas,TX,83,83,69,29.43,10,8,0
A-3276552,2,41.806315,-72.660559,Hartford,Hartford,CT,31,31,89,30.27,10,0,0
A-288860,2,29.617874,-95.245407,Houston,Harris,TX,88,,57,29.86,10,9.2,
A-337767,3,37.352318,-122.106743,Los Altos,Santa Clara,CA,46,44.8,96,30.29,10,3.5,
A-2077959,2,40.133312,-75.452492,Phoenixville,Montgomery,PA,66.9,,81,29.82,8,5.8,0
A-1784856,2,37.91037,-122.317192,Richmond,Contra Costa,CA,55.9,,75,30.18,10,,
A-391196,2,29.664421,-95.448242,Houston,Harris,TX,75.2,,61,30.14,10,13.8,
A-2438930,3,41.70887,-72.645477,Wethersfield,Hartford,CT,33.1,,72,29.95,9,,0
A-3926327,4,38.93647,-90.75031,Old Monroe,Lincoln,MO,33.1,24.9,89,30.22,9,10.4,
A-2982382,2,28.339556,-82.615673,Hudson,Pasco,FL,64,64,80,30.19,10,7,0
A-2944794,2,44.16938,-93.25857,Medford,Steele,MN,69.8,,88,29.99,10,5.8,
A-3083348,2,36.922999,-76.280511,Norfolk,Norfolk,VA,68,68,63,30.36,10,9,0
A-1799263,2,33.108803,-80.11898,Summerville,Berkeley,SC,,,,,,,
A-2318787,3,44.412113,-117.308258,Huntington,Baker,OR,32,23,73,30.23,10,11.5,
A-2828196,2,33.21847,-117.34407,Oceanside,San Diego,CA,57.9,,27,29.97,7,15,
A-3100412,2,33.902084,-118.278394,Los Angeles,Los Angeles,CA,55,55,74,30.03,9,5,0
A-3155868,2,39.016158,-77.019598,Silver Spring,Montgomery,MD,66,66,36,30.2,10,5,0
A-3305933,2,35.268499,-119.00449,Bakersfield,Kern,CA,43,43,74,29.73,10,0,0
A-2141682,2,36.234985,-95.985741,Tulsa,Tulsa,OK,84,,49,29.97,10,,
A-1759169,2,40.832523,-73.950424,New York,New York,NY,37,,41,30.46,10,,
A-1737838,2,32.954117,-96.82193,Dallas,Dallas,TX,73.4,,53,29.72,10,4.6,
A-3470621,3,41.72417,-87.58529,Chicago,Cook,IL,61,61,41,29.32,10,6,0
A-1279879,2,33.74081,-117.833809,Tustin,Orange,CA,75,75,60,29.85,10,9,0
A-2032093,3,30.340996,-81.541687,Jacksonville,Duval,FL,77,,100,30,10,8.1,0.01
A-4048502,2,34.27436,-118.37623,Sylmar,Los Angeles,CA,71.6,,50,29.96,10,,
A-3511224,2,34.19924,-118.33798,Burbank,Los Angeles,CA,65,65,63,29.02,10,9,0
A-1870983,2,33.878223,-79.048431,Conway,Horry,SC,69.8,,100,30.17,7,,
A-2856635,2,38.38027,-121.36601,Elk Grove,Sacramento,CA,84.9,,36,29.81,10,8.1,
A-4151171,3,41.63652,-87.57854,Calumet City,Cook,IL,83.7,,38,30.14,10,8.1,
A-167913,3,38.635674,-90.415443,Saint Louis,St. Louis County,MO,30.9,19.4,69,30.16,10,17.3,
A-1964915,2,40.861565,-73.196838,Smithtown,Suffolk,NY,75.2,,94,29.7,10,8.1,
A-295260,2,30.225994,-97.769371,Austin,Travis,TX,79,,94,30.11,8,,0
A-172194,2,42.338364,-87.89502,Waukegan,Lake,IL,42.1,36.6,92,30.02,2,9.2,0.01
A-3113500,2,28.338919,-81.409591,Kissimmee,Osceola,FL,88,88,63,29.86,,5,0
A-1270456,3,34.145988,-81.236946,Irmo,Richland,SC,86,86,62,29.47,10,6,
A-761578,2,41.260231,-78.725937,Brockport,Elk,PA,50,50,93,27.81,5,3,0.07
A-1705378,2,41.285042,-95.995079,Omaha,Douglas,NE,39.9,33.4,73,30.15,10,10.4,
A-2232551,2,40.707169,-74.245476,Hillside,Union,NJ,41,35.2,65,29.98,10,9.2,
A-3859956,2,34.081901,-117.715678,Claremont,Los Angeles,CA,68,68,73,28.88,10,6,
A-3106976,2,42.045957,-122.604954,Ashland,Jackson,OR,60,60,86,28.67,8,5,0
A-2505767,2,29.709932,-95.267319,Houston,Harris,TX,66.9,,54,30.18,10,11.5,
A-1321659,2,33.885429,-83.812012,Monroe,Walton,GA,91,91,55,29.01,10,3,
A-4009017,2,44.083634,-123.046599,Springfield,Lane,OR,82.4,,42,29.97,10,,
A-685856,2,47.588409,-122.305862,Seattle,King,WA,60,60,69,30.09,10,0,0
A-2248223,2,37.533787,-77.426804,Richmond,Richmond City,VA,30.9,26.2,67,29.88,10,4.6,
A-2900312,2,40.78967,-74.04779,Secaucus,Hudson,NJ,50,,96,29.59,4,9.2,0
A-3746572,2,34.06783,-117.40317,Bloomington,San Bernardino,CA,63,63,43,29.38,10,5,0
A-1899233,3,42.487236,-83.241203,Southfield,Oakland,MI,63.7,,90,30.14,2.5,,
A-3226339,2,39.81691,-75.250478,Mickleton,Gloucester,NJ,65,65,90,29.97,10,5,0
A-854446,2,44.896519,-93.066109,Saint Paul,Dakota,MN,36,26,57,29.14,5,16,0
A-1817293,3,40.728191,-73.886299,Elmhurst,Queens,NY,57,,47,29.75,10,12.7,
A-2337835,3,38.112141,-85.689957,Louisville,Jefferson,KY,44.1,40.1,65,30.31,10,6.9,
A-2000396,2,30.293627,-97.677818,Austin,Travis,TX,93,,45,30.05,10,3.5,
A-1955867,3,41.062542,-81.518044,Akron,Summit,OH,73.9,,87,30,5,8.1,0.01
A-3203734,2,32.734333,-97.412713,Fort Worth,Tarrant,TX,39,31,79,29.58,10,15,0
A-3403925,2,30.465763,-91.166642,Baton Rouge,East Baton Rouge,LA,73,73,71,29.95,10,0,0
A-3582206,2,34.430448,-118.588932,Valencia,Los Angeles,CA,54,54,75,29.07,10,15,0
A-1056257,2,34.050098,-79.795898,Effingham,Florence,SC,68,68,96,29.84,7,9,0.02
A-1971260,2,36.016857,-86.619865,La Vergne,Davidson,TN,81,,54,29.85,10,10.4,
A-459117,3,32.98122,-117.08519,San Diego,San Diego,CA,64.9,,73,29.92,10,4.6,
A-2054419,2,26.292622,-98.106438,Edinburg,Hidalgo,TX,79.9,,89,29.98,7,4.6,
A-1877444,3,38.223377,-85.578751,Louisville,Jefferson,KY,68,,73,30,10,5.8,
A-3821036,2,45.51815,-122.68713,Portland,Multnomah,OR,58,58,30,30.36,10,8,0
A-788629,2,30.19245,-92.015831,Lafayette,Lafayette,LA,76,76,87,29.99,9,3,0
A-242689,2,38.99297,-77.026657,Silver Spring,Montgomery,MD,44.6,,71,30.1,10,,
A-2131312,3,28.630087,-81.38987,Maitland,Orange,FL,77,,82,30,10,6.9,0
A-3068661,2,34.869586,-82.230745,Greer,Greenville,SC,58,58,28,28.92,10,8,0
A-1703514,3,30.12669,-95.443398,Spring,Montgomery,TX,63,,37,30.13,10,10.4,
A-2899624,3,45.101158,-93.456139,Maple Grove,Hennepin,MN,61,,29,29.94,10,4.6,
A-1023752,2,40.278759,-111.21907,Heber City,Wasatch,UT,,,,,,,
A-323069,2,33.824768,-81.875206,Edgefield,Edgefield,SC,44.6,41.4,87,30.25,10,5.8,
A-1704626,2,35.20578,-80.68576,Charlotte,Mecklenburg,NC,55.9,,53,30.1,10,8.1,
A-2553912,2,33.866409,-78.654572,Little River,Horry,SC,57,,64,30.29,10,11.5,
A-1940048,2,34.844395,-82.419495,Greenville,Greenville,SC,73,,96,30.04,0.8,6.9,0.62
A-309431,2,47.592033,-122.29763,Seattle,King,WA,61,,70,30.08,10,9.2,
A-1074690,3,30.618853,-86.963142,Milton,Santa Rosa,FL,74,74,89,29.87,10,0,0
A-4209210,2,38.255753,-122.064432,Fairfield,Solano,CA,83,83,33,29.74,10,13,0
A-3325983,2,35.468666,-82.550176,Arden,Buncombe,NC,40,40,100,27.93,2,0,0
A-784699,2,30.255783,-97.481888,Manor,Travis,TX,75,75,94,29.23,9,7,0
A-3812065,2,33.8028,-118.08202,Los Alamitos,Orange,CA,74,74,34,29.82,10,0,0.8
A-3377026,2,32.791327,-96.856382,Dallas,Dallas,TX,60,60,36,29.74,10,14,0
A-4087278,2,29.99871,-90.17717,Metairie,Jefferson,LA,63,63,100,30.16,6,6,0
A-3519791,2,33.6728,-111.98856,Phoenix,Maricopa,AZ,105,105,7,28.07,10,15,0
A-2269844,2,30.527767,-91.183388,Baton Rouge,East Baton Rouge,LA,54,,83,30.31,6,3.5,
A-4191143,3,42.199461,-87.90615,Lincolnshire,Lake,IL,69,69,65,29.07,10,7,0
A-2386215,2,45.381721,-123.091225,Gaston,Yamhill,OR,43,38.2,89,30.07,6,8.1,0.03
A-2966498,2,33.995123,-117.907135,City Of Industry,Los Angeles,CA,75,75,28,29.81,10,3,0
A-2059334,3,33.98785,-118.399048,Culver City,Los Angeles,CA,63,,78,29.83,10,,
A-3934474,2,43.07816,-87.92055,Milwaukee,Milwaukee,WI,1.4,-19.9,61,29.82,7,19.6,
A-2894332,2,38.566724,-122.564225,Calistoga,Napa,CA,63,,70,30.17,10,5.8,
A-567505,2,37.107769,-122.109688,Boulder Creek,Santa Cruz,CA,61,61,70,29.86,10,6,0
A-438648,2,33.203674,-116.991196,Valley Center,San Diego,CA,62.1,,62,29.87,10,10.4,
A-4012118,3,27.11093,-82.34301,Venice,Sarasota,FL,91.4,,63,30.13,5,16.1,
A-3961738,4,43.220349,-83.93207,Montrose,Saginaw,MI,33.1,22.2,89,29.91,9,17.3,0
A-1568216,2,43.19471,-77.628777,Rochester,Monroe,NY,50,,89,29.83,10,10.4,0
A-2467979,2,30.292946,-97.760803,Austin,Travis,TX,72,,91,29.94,5,8.1,
A-449685,2,40.11269,-76.445747,Manheim,Lancaster,PA,61,,67,30.29,10,16.1,
A-952918,2,34.202213,-79.570862,Florence,Florence,SC,51,51,54,30.01,10,9,0
A-2448361,3,30.117582,-82.655617,Lake City,Columbia,FL,62.6,,77,30.1,5,,
A-1456234,2,38.70335,-90.269402,Saint Louis,St. Louis County,MO,68,68,55,29.38,10,14,0
A-2912839,2,34.45194,-118.61482,Castaic,Los Angeles,CA,93,93,7,29.03,10,13,0
A-2917123,3,39.19714,-77.26417,Germantown,Montgomery,MD,63,,28,30.04,10,,
A-3098526,2,33.812761,-117.832165,Orange,Orange,CA,65,65,78,29.92,9,3,0
A-3661986,3,35.39645,-118.9544,Bakersfield,Kern,CA,89,89,31,29.45,10,13,0
A-1051680,2,36.41798,-82.325722,Piney Flats,Sullivan,TN,62,62,75,28.57,10,5,0
A-2981413,2,25.62733,-80.382224,Miami,Miami-Dade,FL,76,76,97,30,5,12,0
A-3225106,2,39.540578,-79.987603,Morgantown,Monongalia,WV,68,68,39,28.67,10,5,0
A-1567964,3,34.112293,-118.265594,Los Angeles,Los Angeles,CA,54,,90,29.84,10,3.5,0.01
A-2309602,3,38.185135,-85.812988,Louisville,Jefferson,KY,28.9,21.9,72,30.6,10,6.9,
A-1413006,2,39.725803,-105.000328,Denver,Denver,CO,57,57,72,24.07,10,3,0
A-618044,3,41.310524,-87.823471,Peotone,Will,IL,73,73,53,29.24,10,5,0
A-2028283,2,32.231647,-110.875473,Tucson,Pima,AZ,86,,51,29.9,10,9.2,
A-1682873,2,29.743799,-95.497612,Houston,Harris,TX,51.8,,47,30.31,10,10.4,
A-144988,2,26.431261,-81.788788,Estero,Lee,FL,78.1,,90,30.06,10,,
A-445657,2,43.06395,-83.706795,Flint,Genesee,MI,52,,63,29.99,10,6.9,
A-3873129,2,37.81459,-122.300972,Oakland,Alameda,CA,70,70,61,30.08,10,14,0
A-1663983,2,34.820221,-82.262009,Greenville,Greenville,SC,28.9,25.2,85,30.17,10,3.5,
A-633322,2,25.930105,-80.212166,Miami,Miami-Dade,FL,89,89,63,29.99,10,13,0
A-1992377,3,30.439346,-88.543938,Moss Point,Jackson,MS,84,,63,30.11,10,8.1,
A-4088261,2,29.21103,-82.18465,Ocala,Marion,FL,37,27.4,82,30.32,10,17.3,
A-3318846,2,39.610981,-119.850596,Reno,Washoe,NV,32,25,64,25.22,10,8,0
A-2138636,2,35.830517,-78.635628,Raleigh,Wake,NC,73,,96,30.09,10,10.4,
A-1856172,2,38.668312,-121.336662,Sacramento,Sacramento,CA,69.8,,25,30.09,10,12.7,
A-1028739,2,30.401785,-91.176537,Baton Rouge,East Baton Rouge,LA,35,35,82,30.34,10,3,0
A-133420,2,28.604691,-81.476204,Orlando,Orange,FL,80.1,,81,29.9,10,6.9,
A-4121752,4,48.01365,-122.83037,Port Townsend,Jefferson,WA,50,50,66,29.91,9,28,0
A-2375875,3,39.009892,-78.297714,Middletown,Frederick,VA,21.2,7.8,50,30.33,10,15,
A-1179018,2,30.045404,-95.181526,Kingwood,Harris,TX,81,81,91,29.87,8,10,0
A-489598,2,30.283213,-97.747185,Austin,Travis,TX,96.1,,38,29.89,10,5.8,
A-170524,3,38.620068,-90.189575,Saint Louis,St. Louis City,MO,66,,87,30.04,10,4.6,0.01
A-4174967,3,34.02078,-117.8147,Diamond Bar,Los Angeles,CA,73,73,47,28.86,10,10,
A-1155203,2,30.466375,-91.105499,Baton Rouge,East Baton Rouge,LA,61,61,58,30.18,10,7,0
A-3731927,2,35.659561,-118.018969,Onyx,Kern,CA,67,67,11,27.59,10,8,0
A-3420617,2,33.58372,-117.706785,Laguna Hills,Orange,CA,67,67,84,29.8,10,0,0
A-2102326,3,41.559162,-93.77681,West des Moines,Polk,IA,60.1,,93,29.86,5,6.9,0
A-828287,3,29.785126,-95.706093,Houston,Harris,TX,71,71,81,30.07,10,10,0
A-2773165,2,38.7029,-90.34251,Saint Louis,St. Louis County,MO,66.9,,32,30.14,10,11.5,
A-2109915,3,35.464809,-80.587402,Kannapolis,Cabarrus,NC,62.6,,94,29.94,10,,
A-1298192,3,40.896671,-73.880585,Bronx,Bronx,NY,85,85,61,29.98,10,5,0
A-2160126,2,30.267651,-97.751579,Austin,Travis,TX,93.9,,41,29.68,10,9.2,
A-1160041,3,36.059006,-79.128075,Hillsborough,Orange,NC,,,,,,,
A-2836681,3,33.73568,-117.81931,Tustin,Orange,CA,86,,26,29.87,10,8.1,
A-2746572,2,29.93782,-95.44847,Houston,Harris,TX,81,,85,30.01,8,4.6,
A-3318479,2,33.383942,-117.579535,San Clemente,San Diego,CA,72,72,64,29.88,10,5,0
A-9644,3,38.521404,-121.768745,Dixon,Solano,CA,48.2,,93,29.97,10,,
A-1153015,2,39.638596,-104.828903,Aurora,Arapahoe,CO,5,-7,90,24.33,10,7,0
A-1591023,2,34.029221,-118.012451,La Puente,Los Angeles,CA,55.4,,88,29.86,10,8.1,
A-118954,3,28.181948,-81.743828,Polk City,Polk,FL,69.1,,93,30.29,10,8.1,
A-2248696,3,30.362459,-81.553009,Jacksonville,Duval,FL,63,,22,30.05,10,15,
A-295048,3,29.515755,-98.431374,San Antonio,Bexar,TX,81,,79,30,10,6.9,
A-1287340,2,33.16473,-87.549828,Tuscaloosa,Tuscaloosa,AL,75,75,90,29.76,10,5,0
A-3142367,2,33.638518,-84.378561,Forest Park,Clayton,GA,31,25,69,29.11,10,6,0
A-1301357,3,30.34688,-97.694862,Austin,Travis,TX,101,101,27,29.27,10,3,0
A-2097544,2,29.737751,-95.50103,Houston,Harris,TX,78.8,,51,30.11,10,15,
A-2817714,2,33.50577,-112.11252,Phoenix,Maricopa,AZ,91.9,,14,29.82,10,6.9,
A-3838106,2,33.901945,-118.26897,Los Angeles,Los Angeles,CA,58,58,90,30.02,4,0,0
A-1307156,3,35.165085,-89.861725,Memphis,Shelby,TN,68,68,100,29.63,10,5,0
A-2614682,2,27.960552,-82.754463,Clearwater,Pinellas,FL,90,,61,29.96,10,5.8,
A-2794204,2,38.848409,-77.124977,Falls Church,Fairfax,VA,79,,82,30.09,10,5.8,
A-3378633,2,28.398361,-81.404687,Orlando,Orange,FL,61,61,60,30.1,10,7,0
A-809061,3,34.186855,-118.473946,Van Nuys,Los Angeles,CA,75,75,34,29.1,10,0,0
A-2931388,2,36.88957,-76.22994,Norfolk,Norfolk,VA,61,,72,29.94,10,12.7,
A-3983606,3,39.04475,-94.38389,Independence,Jackson,MO,45,41.8,80,30.35,10,5.8,
A-3942461,2,30.2042,-81.75705,Jacksonville,Duval,FL,70,,76,29.82,10,16.1,0
A-3536802,2,29.97293,-90.04893,New Orleans,Orleans,LA,81,,84,29.72,8,,0.06
A-1551697,3,34.067902,-118.029144,El Monte,Los Angeles,CA,69.8,,33,30.09,10,10.4,
A-1561220,2,42.992458,-85.68824,Grand Rapids,Kent,MI,8.1,-3.2,64,30.34,10,6.9,
A-448155,3,39.770363,-84.194885,Dayton,Montgomery,OH,73.9,,37,30.02,10,10.4,
A-875595,2,33.495422,-82.617363,Warrenton,Warren,GA,48,48,63,29.6,10,0,0
A-2146562,2,30.265654,-97.734192,Austin,Travis,TX,73,,90,29.99,10,3.5,
A-132254,3,28.325539,-81.551888,Kissimmee,Osceola,FL,90,,54,29.96,9,6.9,
A-917698,3,28.027035,-82.186638,Plant City,Hillsborough,FL,54,54,67,29.7,10,6,0
A-4219282,2,34.060579,-118.21498,Los Angeles,Los Angeles,CA,80,80,54,29.76,10,5,0
A-708215,2,30.520411,-91.145752,Baton Rouge,East Baton Rouge,LA,90,90,55,29.93,10,13,0
A-3404623,2,30.453468,-97.666107,Pflugerville,Travis,TX,79,79,65,29.16,,0,0
A-1895522,2,35.667488,-97.531746,Edmond,Oklahoma,OK,88,,57,29.95,10,13.8,
A-4126441,2,28.28683,-81.58883,Kissimmee,Osceola,FL,73.9,,59,30.09,10,9.2,
A-1951790,2,30.486683,-97.804619,Cedar Park,Williamson,TX,76.1,,86,30.02,10,11.5,
A-4043156,2,35.01594,-85.27827,Chattanooga,Hamilton,TN,66,,73,30.13,10,,
A-2477239,2,35.71822,-82.47699,Weaverville,Buncombe,NC,50,,100,30.05,6,9.2,0
A-941232,3,40.845345,-73.913506,Bronx,Bronx,NY,32,22,52,29.82,10,14,0
A-2133108,3,41.991447,-71.292679,North Attleboro,Bristol,MA,53.6,,100,29.99,2.5,,0
A-1249431,2,30.25638,-92.038986,Lafayette,Lafayette,LA,79,79,88,30.03,10,0,0
